ort;landkreis;latitude;longitude;GEB_HQ;AEP;flood_risk;Ueberschwemmungstiefe;Schadensfaktor;Energieklasse;Quadratmeterpreise;wohnflaeche;aktueller_immobilienwert;aktuelles_LtV;darlehenbetrag;Risikogewicht
Neu-Ulm;Landkreis Neu-Ulm;4,83E+14;1,01E+16;;0;very low;0,00;0,00;A+;3683;60,00;220980,00;0,6498;143589,17;0,30
Neu-Ulm;Landkreis Neu-Ulm;4,84E+15;1,00E+15;;0;very low;0,00;0,00;F;3683;110,34;406387,81;0,3159;128363,75;0,20
Neu-Ulm;Landkreis Neu-Ulm;4,84E+14;1,01E+15;;0;very low;0,00;0,00;G;3683;105,91;390082,68;0,5085;198362,08;0,25
Neu-Ulm;Landkreis Neu-Ulm;4,84E+14;1,01E+16;;0;very low;0,00;0,00;E;3683;60,00;220980,00;0,4365;96455,54;0,20
Buch;Landkreis Neu-Ulm;4,82E+15;1,02E+16;;0;very low;0,00;0,00;A+;3683;60,48;222746,41;0,6444;143535,16;0,30
Vöhringen;Landkreis Neu-Ulm;4,83E+16;1,01E+16;;0;very low;0,00;0,00;H;3683;60,00;220980,00;0,6375;140878,8;0,30
Vöhringen;Landkreis Neu-Ulm;4,83E+15;1,01E+16;;0;very low;0,00;0,00;E;3683;60,00;220980,00;0,5678;125471,29;0,25
Vöhringen;Landkreis Neu-Ulm;4,83E+15;1,01E+14;;0;very low;0,00;0,00;C;3683;68,64;252793,06;0,4531;114547,24;0,20
Vöhringen;Landkreis Neu-Ulm;4,83E+16;1,01E+16;;0;very low;0,00;0,00;A+;3683;60,00;220980,00;0,5084;112341;0,25
Pfaffenhofen an der Roth;Landkreis Neu-Ulm;4,83E+15;1,02E+16;;0;very low;0,00;0,00;H;3683;60,00;220980,00;0,5875;129816,07;0,25
Pfaffenhofen an der Roth;Landkreis Neu-Ulm;4,84E+15;1,01E+16;;0;very low;0,00;0,00;D;3683;60,00;220980,00;0,5572;123120,43;0,25
Senden;Landkreis Neu-Ulm;4,83E+15;1,01E+16;;0;very low;0,00;0,00;D;3683;107,35;395358,28;0,1578;62404,34;0,20
Senden;Landkreis Neu-Ulm;4,83E+15;1,00E+16;;0;very low;0,00;0,00;F;3683;101,09;372296,72;0,2041;75993,96;0,20
Senden;Landkreis Neu-Ulm;4,83E+16;1,01E+15;;0;very low;0,00;0,00;B;3683;69,26;255086,41;0,5955;151916,3;0,25
Senden;Landkreis Neu-Ulm;4,83E+15;1,00E+16;HQ 100;0,001;low;0,00;0,00;D;3683;60,00;220980,00;0,4484;99077,15;0,20
Senden;Landkreis Neu-Ulm;4,83E+15;1,01E+16;;0;very low;0,00;0,00;F;3683;60,00;220980,00;0,3984;88035,24;0,20
Senden;Landkreis Neu-Ulm;4,83E+15;1,01E+16;;0;very low;0,00;0,00;D;3683;89,92;331168,99;0,5976;197893,78;0,25
Elchingen;Landkreis Neu-Ulm;4,84E+16;1,00E+16;;0;very low;0,00;0,00;C;3683;66,99;246728,39;0,3868;95432,32;0,20
Elchingen;Landkreis Neu-Ulm;4,85E+15;1,01E+15;;0;very low;0,00;0,00;C;3683;66,90;246389,69;0,6349;156433,07;0,30
Roggenburg;Landkreis Neu-Ulm;4,83E+15;1,02E+16;;0;very low;0,00;0,00;B;3683;205,44;756636,99;0,1806;136618,56;0,20
Bellenberg;Landkreis Neu-Ulm;4,83E+15;1,01E+16;;0;very low;0,00;0,00;C;3683;61,13;225147,69;0,6568;147882,53;0,30
Illertissen;Landkreis Neu-Ulm;4,83E+15;1,01E+16;HQ 100;0,001;low;0,00;0,00;E;3683;60,00;220980,00;0,4725;104404,03;0,20
Illertissen;Landkreis Neu-Ulm;4,82E+16;1,01E+16;;0;very low;0,00;0,00;E;3683;60,00;220980,00;0,6487;143342,12;0,30
Illertissen;Landkreis Neu-Ulm;4,82E+16;1,01E+15;;0;very low;0,00;0,00;H;3683;60,00;220980,00;0,5253;116089,8;0,25
Illertissen;Landkreis Neu-Ulm;4,82E+15;1,01E+14;;0;very low;0,00;0,00;C;3683;409,30;1507459,52;0,0877;132214,33;0,20
Illertissen;Landkreis Neu-Ulm;4,83E+16;1,01E+15;HQ 100;0,001;low;0,00;0,00;F;3683;325,41;1198488,16;0,0767;91882,92;0,20
Nersingen;Landkreis Neu-Ulm;4,84E+15;1,02E+16;;0;very low;0,00;0,00;E;3683;60,00;220980,00;0,7050;155789,13;0,30
Nersingen;Landkreis Neu-Ulm;4,84E+15;1,02E+16;;0;very low;0,00;0,00;C;3683;60,00;220980,00;0,3685;81436,18;0,20
Nersingen;Landkreis Neu-Ulm;4,84E+15;1,01E+15;;0;very low;0,00;0,00;G;3683;67,97;250337,14;0,4845;121294,41;0,20
Neu-Ulm;Landkreis Neu-Ulm;4,84E+15;1,00E+16;;0;very low;0,00;0,00;B;3683;147,79;544312,00;0,3298;179537,29;0,20
Neu-Ulm;Landkreis Neu-Ulm;4,84E+15;1,00E+14;;0;very low;0,00;0,00;G;3683;83,24;306558,75;0,4641;142273,68;0,20
Neu-Ulm;Landkreis Neu-Ulm;4,84E+15;1,00E+16;;0;very low;0,00;0,00;G;3683;290,20;1068815,54;0,1056;112834,92;0,20
Neu-Ulm;Landkreis Neu-Ulm;4,84E+15;1,00E+14;;0;very low;0,00;0,00;H;3683;203,05;747846,97;0,0739;55275,24;0,20
Neu-Ulm;Landkreis Neu-Ulm;4,84E+15;1,00E+15;;0;very low;0,00;0,00;F;3683;100,34;369557,89;0,3234;119504,34;0,20
Neu-Ulm;Landkreis Neu-Ulm;4,84E+15;9,99E+14;HQ 100;0,001;low;0,00;0,00;C;3683;97,01;357271,70;0,1998;71378,11;0,20
Neu-Ulm;Landkreis Neu-Ulm;4,84E+16;1,00E+16;;0;very low;0,00;0,00;H;3683;60,00;220980,00;0,4090;90382,32;0,20
Neu-Ulm;Landkreis Neu-Ulm;4,84E+16;1,00E+16;;0;very low;0,00;0,00;C;3683;132,38;487560,97;0,1353;65968,98;0,20
Neu-Ulm;Landkreis Neu-Ulm;4,84E+15;1,00E+16;;0;very low;0,00;0,00;D;3683;93,44;344122,08;0,5916;203589;0,25
Burgau;Landkreis Günzburg;4,84E+15;1,04E+16;;0;very low;0,00;0,00;D;3197;60,00;191820,00;0,6552;125680,25;0,30
Burgau;Landkreis Günzburg;4,84E+15;1,03E+16;;0;very low;0,00;0,00;H;3197;376,60;1203992,77;0,0737;88772,07;0,20
Burgau;Landkreis Günzburg;4,84E+15;1,04E+14;;0;very low;0,00;0,00;C;3197;94,10;300841,06;0,5001;150455,31;0,25
Burtenbach;Landkreis Günzburg;4,83E+15;1,05E+16;;0;very low;0,00;0,00;E;3197;60,00;191820,00;0,6838;131170,96;0,30
Kammeltal;Landkreis Günzburg;4,84E+15;1,04E+15;;0;very low;0,00;0,00;H;3197;230,94;738330,49;0,2252;166276,37;0,20
Ichenhausen;Landkreis Günzburg;4,84E+15;1,03E+16;;0;very low;0,00;0,00;G;3197;81,17;259498,13;0,7340;190472,96;0,30
Ichenhausen;Landkreis Günzburg;4,84E+15;1,03E+16;;0;very low;0,00;0,00;F;3197;60,00;191820,00;0,5292;101513,11;0,25
Offingen;Landkreis Günzburg;4,85E+15;1,04E+16;;0;very low;0,00;0,00;E;3197;60,00;191820,00;0,4248;81479,43;0,20
Bibertal;Landkreis Günzburg;4,84E+15;1,02E+16;;0;very low;0,00;0,00;D;3197;60,00;191820,00;0,5902;113216;0,25
Günzburg;Landkreis Günzburg;4,84E+15;1,03E+16;;0;very low;0,00;0,00;H;3197;60,80;194389,75;0,4537;88188,57;0,20
Günzburg;Landkreis Günzburg;4,84E+14;1,03E+16;;0;very low;0,00;0,00;H;3197;69,08;220859,59;0,7269;160536,18;0,30
Günzburg;Landkreis Günzburg;4,84E+15;1,02E+16;;0;very low;0,00;0,00;D;3197;108,47;346776,39;0,2561;88811,73;0,20
Günzburg;Landkreis Günzburg;4,84E+13;1,03E+16;;0;very low;0,00;0,00;A+;3197;289,84;926630,33;0,2547;236025,63;0,20
Günzburg;Landkreis Günzburg;4,85E+15;1,03E+16;;0;very low;0,00;0,00;E;3197;60,00;191820,00;0,6950;133313,46;0,30
Jettingen-Scheppach;Landkreis Günzburg;4,84E+15;1,04E+16;;0;very low;0,00;0,00;C;3197;62,11;198565,45;0,6520;129469,29;0,30
Jettingen-Scheppach;Landkreis Günzburg;4,84E+15;1,05E+16;;0;very low;0,00;0,00;G;3197;62,58;200077,47;0,6175;123557,78;0,30
Haldenwang;Landkreis Günzburg;4,84E+15;1,04E+16;;0;very low;0,00;0,00;E;3197;83,05;265501,66;0,3271;86847,32;0,20
Syrgenstein;Landkreis Dillingen an der Donau;4,87E+15;1,03E+16;;0;very low;0,00;0,00;C;3123;60,00;187380,00;0,5385;100898,26;0,25
Mödingen;Landkreis Dillingen an der Donau;4,86E+15;1,04E+14;;0;very low;0,00;0,00;E;3123;108,08;337549,37;0,4596;155135,99;0,20
Wittislingen;Landkreis Dillingen an der Donau;4,86E+15;1,04E+16;;0;very low;0,00;0,00;C;3123;424,01;1324177,47;0,1039;137518,07;0,20
Höchstädt an der Donau;Landkreis Dillingen an der Donau;4,86E+16;1,06E+15;;0;very low;0,00;0,00;D;3123;119,09;371918,86;0,4738;176216,3;0,20
Höchstädt an der Donau;Landkreis Dillingen an der Donau;4,86E+15;1,06E+16;;0;very low;0,00;0,00;C;3123;139,96;437084,24;0,4880;213290,32;0,20
Bachhagel;Landkreis Dillingen an der Donau;4,86E+15;1,03E+16;;0;very low;0,00;0,00;E;3123;68,32;213353,89;0,5077;108322,79;0,25
Gundelfingen a.d.Donau;Landkreis Dillingen an der Donau;4,85E+15;1,04E+15;;0;very low;0,00;0,00;H;3123;60,00;187380,00;0,4454;83455,7;0,20
Gundelfingen a.d.Donau;Landkreis Dillingen an der Donau;4,85E+15;1,04E+16;;0;very low;0,00;0,00;A+;3123;60,00;187380,00;0,4862;91098,2;0,20
Lauingen (Donau);Landkreis Dillingen an der Donau;4,86E+15;1,05E+15;;0;very low;0,00;0,00;H;3123;298,86;933337,44;0,1821;169943,22;0,20
Lauingen (Donau);Landkreis Dillingen an der Donau;4,86E+15;1,04E+16;;0;very low;0,00;0,00;F;3123;60,00;187380,00;0,7328;137305,84;0,30
Lauingen (Donau);Landkreis Dillingen an der Donau;4,85E+15;1,04E+16;;0;very low;0,00;0,00;G;3123;129,68;404993,16;0,5698;230753;0,25
Holzheim;Landkreis Dillingen an der Donau;4,85E+15;1,05E+16;;0;very low;0,00;0,00;C;3123;82,85;258748,99;0,6790;175683,88;0,30
Kammerstein;Landkreis Roth;4,93E+15;1,11E+16;;0;very low;0,00;0,00;G;3631;60,00;217860,00;0,6877;149825,9;0,30
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;C;3631;60,00;217860,00;0,5133;111834,46;0,25
Kammerstein;Landkreis Roth;4,94E+15;1,10E+16;;0;very low;0,00;0,00;E;3631;60,00;217860,00;0,7226;157434,16;0,30
Kammerstein;Landkreis Roth;4,94E+15;1,10E+16;;0;very low;0,00;0,00;A+;3631;121,49;441141,04;0,1445;63746,51;0,20
Kammerstein;Landkreis Roth;4,93E+16;1,11E+16;;0;very low;0,00;0,00;D;3631;354,18;1286034,88;0,1207;155249,72;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,11E+16;;0;very low;0,00;0,00;C;3631;60,00;217860,00;0,4111;89557,43;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;G;3631;91,46;332106,22;0,4458;148065,06;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;D;3631;146,20;530843,47;0,2676;142039,96;0,20
Kammerstein;Landkreis Roth;4,94E+16;1,10E+16;;0;very low;0,00;0,00;B;3631;231,78;841590,29;0,1064;89555,98;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,11E+16;;0;very low;0,00;0,00;A;3631;60,00;217860,00;0,4721;102842,7;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,10E+14;;0;very low;0,00;0,00;G;3631;60,00;217860,00;0,3109;67740,98;0,20
Kammerstein;Landkreis Roth;4,94E+15;1,10E+16;;0;very low;0,00;0,00;E;3631;64,08;232686,69;0,3329;77461,36;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;A;3631;102,85;373444,60;0,5230;195309,89;0,25
Kammerstein;Landkreis Roth;4,93E+15;1,09E+16;;0;very low;0,00;0,00;E;3631;94,32;342482,88;0,5921;202773,12;0,25
Kammerstein;Landkreis Roth;4,93E+15;1,11E+16;;0;very low;0,00;0,00;F;3631;101,14;367230,50;0,2262;83065,22;0,20
Kammerstein;Landkreis Roth;4,94E+15;1,10E+16;;0;very low;0,00;0,00;E;3631;86,93;315644,97;0,4745;149757,87;0,20
Kammerstein;Landkreis Roth;4,94E+15;1,10E+16;;0;very low;0,00;0,00;C;3631;60,00;217860,00;0,3363;73265,95;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,10E+15;;0;very low;0,00;0,00;H;3631;67,85;246352,15;0,3576;88085,8;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,11E+16;;0;very low;0,00;0,00;A+;3631;60,00;217860,00;0,6587;143498,89;0,30
Kammerstein;Landkreis Roth;4,94E+15;1,10E+14;;0;very low;0,00;0,00;A;3631;84,10;305379,57;0,3455;105517,92;0,20
Kammerstein;Landkreis Roth;4,93E+14;1,10E+16;;0;very low;0,00;0,00;A;3631;168,04;610137,85;0,4904;299224,57;0,20
Kammerstein;Landkreis Roth;4,94E+15;1,10E+16;;0;very low;0,00;0,00;H;3631;60,00;217860,00;0,4427;96450,74;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,10E+14;;0;very low;0,00;0,00;E;3631;198,68;721411,27;0,3318;239358,72;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,11E+16;;0;very low;0,00;0,00;E;3631;294,26;1068474,90;0,1628;173978,48;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,10E+15;;0;very low;0,00;0,00;C;3631;230,88;838312,96;0,2113;177132,48;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,11E+16;;0;very low;0,00;0,00;F;3631;60,00;217860,00;0,3547;77275,7;0,20
Kammerstein;Landkreis Roth;4,93E+14;1,10E+16;;0;very low;0,00;0,00;F;3631;268,59;975267,96;0,1221;119082,72;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,09E+16;;0;very low;0,00;0,00;F;3631;88,61;321741,71;0,4748;152771,96;0,20
Kammerstein;Landkreis Roth;4,94E+15;1,10E+16;;0;very low;0,00;0,00;A+;3631;64,31;233512,49;0,6667;155680,24;0,30
Kammerstein;Landkreis Roth;4,93E+16;1,09E+16;;0;very low;0,00;0,00;C;3631;73,58;267179,20;0,5810;155226,61;0,25
Kammerstein;Landkreis Roth;4,93E+15;1,10E+15;;0;very low;0,00;0,00;G;3631;106,35;386164,36;0,5261;203147,08;0,25
Kammerstein;Landkreis Roth;4,93E+15;1,09E+14;;0;very low;0,00;0,00;B;3631;60,00;217860,00;0,4714;102707,28;0,20
Kammerstein;Landkreis Roth;4,93E+16;1,11E+16;;0;very low;0,00;0,00;H;3631;260,38;945456,79;0,2981;281807,2;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;D;3631;210,66;764918,75;0,2401;183648,91;0,20
Kammerstein;Landkreis Roth;4,93E+16;1,11E+16;;0;very low;0,00;0,00;E;3631;87,74;318579,39;0,5287;168432,36;0,25
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;D;3631;60,97;221372,29;0,3868;85622,53;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,09E+16;;0;very low;0,00;0,00;F;3631;60,00;217860,00;0,5784;126018,39;0,25
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;G;3631;60,00;217860,00;0,7004;152582,29;0,30
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;A+;3631;60,00;217860,00;0,3858;84053,08;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,09E+15;;0;very low;0,00;0,00;C;3631;97,49;353976,08;0,5294;187401,46;0,25
Kammerstein;Landkreis Roth;4,93E+15;1,09E+16;;0;very low;0,00;0,00;C;3631;168,32;611153,23;0,2459;150283,45;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,09E+16;;0;very low;0,00;0,00;C;3631;86,08;312572,71;0,6946;217118,44;0,30
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;E;3631;124,17;450876,15;0,1403;63275,67;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,10E+15;;0;very low;0,00;0,00;C;3631;168,10;610388,50;0,2260;137927,09;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;F;3631;511,34;1856666,54;0,0741;137644,71;0,20
Kammerstein;Landkreis Roth;4,94E+15;1,10E+16;;0;very low;0,00;0,00;A+;3631;60,00;217860,00;0,5749;125243,64;0,25
Kammerstein;Landkreis Roth;4,93E+14;1,09E+16;;0;very low;0,00;0,00;E;3631;217,46;789587,75;0,2929;231256,89;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;C;3631;105,85;384331,42;0,4382;168411,12;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,11E+16;;0;very low;0,00;0,00;E;3631;71,17;258424,95;0,5693;147113;0,25
Kammerstein;Landkreis Roth;4,93E+14;1,10E+15;;0;very low;0,00;0,00;A;3631;60,00;217860,00;0,6904;150404,25;0,30
Kammerstein;Landkreis Roth;4,93E+15;1,11E+16;;0;very low;0,00;0,00;H;3631;71,38;259168,58;0,4521;117163,8;0,20
Kammerstein;Landkreis Roth;4,93E+14;1,10E+16;;0;very low;0,00;0,00;E;3631;60,00;217860,00;0,4955;107941,89;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;F;3631;60,00;217860,00;0,6658;145060,72;0,30
Kammerstein;Landkreis Roth;4,93E+15;1,10E+15;;0;very low;0,00;0,00;A;3631;79,81;289807,41;0,3936;114060,25;0,20
Kammerstein;Landkreis Roth;4,93E+16;1,11E+16;;0;very low;0,00;0,00;G;3631;60,00;217860,00;0,7060;153813,07;0,30
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;D;3631;104,36;378923,65;0,6460;244773,9;0,30
Kammerstein;Landkreis Roth;4,94E+15;1,10E+15;;0;very low;0,00;0,00;G;3631;60,00;217860,00;0,3715;80937,17;0,20
Kammerstein;Landkreis Roth;4,94E+14;1,10E+16;;0;very low;0,00;0,00;G;3631;60,00;217860,00;0,7108;154850,27;0,30
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;F;3631;117,47;426533,79;0,1927;82196,8;0,20
Kammerstein;Landkreis Roth;4,93E+14;1,11E+16;;0;very low;0,00;0,00;F;3631;98,48;357592,53;0,3515;125701,85;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;G;3631;154,68;561649,63;0,1219;68466,4;0,20
Kammerstein;Landkreis Roth;4,94E+15;1,10E+16;;0;very low;0,00;0,00;F;3631;71,56;259835,06;0,3729;96891,72;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,10E+14;;0;very low;0,00;0,00;C;3631;82,48;299489,87;0,2021;60535,68;0,20
Kammerstein;Landkreis Roth;4,93E+16;1,10E+16;;0;very low;0,00;0,00;D;3631;60,00;217860,00;0,7148;155716,39;0,30
Kammerstein;Landkreis Roth;4,93E+15;1,09E+16;;0;very low;0,00;0,00;F;3631;60,00;217860,00;0,7025;153045,03;0,30
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;H;3631;110,02;399468,11;0,4742;189425,88;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,09E+16;;0;very low;0,00;0,00;A;3631;100,46;364777,45;0,5395;196781,83;0,25
Kammerstein;Landkreis Roth;4,93E+15;1,09E+15;;0;very low;0,00;0,00;D;3631;60,00;217860,00;0,7035;153260,27;0,30
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;E;3631;82,75;300461,39;0,4216;126659,98;0,20
Kammerstein;Landkreis Roth;4,94E+15;1,10E+16;;0;very low;0,00;0,00;E;3631;60,00;217860,00;0,4247;92529,88;0,20
Kammerstein;Landkreis Roth;4,93E+14;1,10E+16;;0;very low;0,00;0,00;E;3631;87,16;316467,16;0,6886;217919,93;0,30
Kammerstein;Landkreis Roth;4,93E+15;1,10E+15;;0;very low;0,00;0,00;E;3631;180,08;653882,68;0,1800;117684,41;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;A;3631;60,00;217860,00;0,5140;111976,82;0,25
Kammerstein;Landkreis Roth;4,93E+16;1,10E+16;;0;very low;0,00;0,00;A;3631;60,00;217860,00;0,5297;115406,97;0,25
Kammerstein;Landkreis Roth;4,93E+15;1,10E+15;;0;very low;0,00;0,00;A+;3631;60,00;217860,00;0,4298;93633,52;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;A+;3631;72,38;262827,87;0,4540;119319,97;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,09E+15;;0;very low;0,00;0,00;C;3631;74,21;269454,78;0,5552;149598,54;0,25
Kammerstein;Landkreis Roth;4,93E+15;1,09E+15;;0;very low;0,00;0,00;B;3631;267,15;970033,10;0,1266;122823,48;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,09E+16;;0;very low;0,00;0,00;A;3631;60,00;217860,00;0,6880;149897,47;0,30
Kammerstein;Landkreis Roth;4,93E+15;1,09E+16;;0;very low;0,00;0,00;G;3631;60,00;217860,00;0,6787;147856,25;0,30
Kammerstein;Landkreis Roth;4,94E+15;1,10E+16;;0;very low;0,00;0,00;H;3631;60,00;217860,00;0,7110;154900,4;0,30
Kammerstein;Landkreis Roth;4,93E+14;1,09E+16;;0;very low;0,00;0,00;C;3631;60,00;217860,00;0,4277;93185,36;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,09E+16;;0;very low;0,00;0,00;E;3631;100,33;364302,14;0,2629;95775,43;0,20
Kammerstein;Landkreis Roth;4,93E+14;1,09E+16;;0;very low;0,00;0,00;G;3631;71,82;260790,23;0,5100;133001,57;0,25
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;E;3631;60,00;217860,00;0,5271;114837,83;0,25
Kammerstein;Landkreis Roth;4,93E+16;1,09E+16;;0;very low;0,00;0,00;G;3631;87,71;318483,69;0,3421;108963,99;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;A;3631;83,16;301937,26;0,3454;104303,06;0,20
Kammerstein;Landkreis Roth;4,93E+16;1,10E+16;;0;very low;0,00;0,00;E;3631;79,20;287563,86;0,6699;192648;0,30
Kammerstein;Landkreis Roth;4,93E+14;1,10E+16;;0;very low;0,00;0,00;C;3631;62,63;227414,62;0,4653;105826,4;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,10E+15;;0;very low;0,00;0,00;E;3631;148,14;537880,20;0,2648;142426,64;0,20
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;E;3631;66,28;240657,90;0,6427;154676,27;0,30
Kammerstein;Landkreis Roth;4,93E+15;1,11E+16;;0;very low;0,00;0,00;C;3631;178,45;647958,58;0,5167;334784,68;0,25
Kammerstein;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;E;3631;96,89;351809,14;0,5315;186994,24;0,25
Kammerstein;Landkreis Roth;4,94E+15;1,10E+16;;0;very low;0,00;0,00;H;3631;60,00;217860,00;0,6916;150666,06;0,30
Kammerstein;Landkreis Roth;4,93E+15;1,09E+16;;0;very low;0,00;0,00;F;3631;99,96;362969,69;0,4876;176975,75;0,20
Rednitzhembach;Landkreis Roth;4,93E+14;1,11E+16;;0;very low;0,00;0,00;H;3631;60,00;217860,00;0,7053;153661,31;0,30
Rednitzhembach;Landkreis Roth;4,93E+16;1,09E+16;;0;very low;0,00;0,00;G;3631;794,53;2884932,16;0,1173;338300,14;0,20
Rednitzhembach;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;E;3631;115,28;418568,26;0,5717;239313,16;0,25
Rednitzhembach;Landkreis Roth;4,93E+16;1,09E+16;;0;very low;0,00;0,00;G;3631;90,71;329370,85;0,3157;103968,97;0,20
Rednitzhembach;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;B;3631;60,00;217860,00;0,5168;112586,86;0,25
Rednitzhembach;Landkreis Roth;4,93E+14;1,10E+14;;0;very low;0,00;0,00;E;3631;60,00;217860,00;0,5982;130319,45;0,25
Rednitzhembach;Landkreis Roth;4,93E+15;1,11E+16;;0;very low;0,00;0,00;E;3631;237,44;862137,55;0,1870;161235,25;0,20
Rednitzhembach;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;C;3631;106,27;385870,65;0,4783;184554,32;0,20
Rednitzhembach;Landkreis Roth;4,93E+14;1,09E+16;;0;very low;0,00;0,00;G;3631;60,00;217860,00;0,5817;126730,23;0,25
Rednitzhembach;Landkreis Roth;4,93E+15;1,11E+15;;0;very low;0,00;0,00;G;3631;122,09;443308,74;0,3599;159542,97;0,20
Rednitzhembach;Landkreis Roth;4,93E+15;1,11E+16;;0;very low;0,00;0,00;F;3631;60,00;217860,00;0,6977;152010,95;0,30
Rednitzhembach;Landkreis Roth;4,93E+15;1,11E+15;;0;very low;0,00;0,00;A;3631;88,78;322364,45;0,5148;165938,17;0,25
Rednitzhembach;Landkreis Roth;4,93E+15;1,10E+16;;0;very low;0,00;0,00;E;3631;60,00;217860,00;0,6220;135503,61;0,30
Schwabach;;4,93E+16;1,10E+16;;0;very low;0,00;0,00;G;4031;60,00;241860,00;0,5203;125836,67;0,25
Schwabach;;4,93E+15;1,10E+16;;0;very low;0,00;0,00;D;4031;63,40;255550,85;0,2479;63353,81;0,20
Schwabach;;4,93E+15;1,10E+14;;0;very low;0,00;0,00;D;4031;60,00;241860,00;0,5709;138078,91;0,25
Schwabach;;4,94E+15;1,10E+16;;0;very low;0,00;0,00;D;4031;531,71;2143323,94;0,1234;264508,27;0,20
Schwabach;;4,93E+15;1,10E+16;;0;very low;0,00;0,00;G;4031;60,00;241860,00;0,4722;114212,79;0,20
Schwabach;;4,93E+15;1,10E+16;;0;very low;0,00;0,00;D;4031;162,20;653811,79;0,2381;155669,73;0,20
Schwabach;;4,94E+16;1,10E+15;;0;very low;0,00;0,00;F;4031;60,00;241860,00;0,4298;103962,83;0,20
Schwabach;;4,93E+15;1,11E+16;;0;very low;0,00;0,00;C;4031;60,00;241860,00;0,3961;95801,5;0,20
Schwabach;;4,93E+15;1,10E+16;;0;very low;0,00;0,00;B;4031;81,47;328392,68;0,4077;133872,26;0,20
Schwabach;;4,94E+15;1,10E+16;;0;very low;0,00;0,00;E;4031;60,00;241860,00;0,6616;160026,19;0,30
Schwabach;;4,94E+15;1,10E+16;;0;very low;0,00;0,00;B;4031;96,41;388627,74;0,1037;40286,9;0,20
Schwabach;;4,93E+15;1,10E+16;;0;very low;0,00;0,00;F;4031;77,12;310880,17;0,6343;197189,12;0,30
Schwabach;;4,93E+14;1,09E+16;;0;very low;0,00;0,00;B;4031;109,54;441541,23;0,5019;221588,61;0,25
