ort;landkreis;latitude;longitude;GEB_HQ;AEP;flood_risk;Ueberschwemmungstiefe;Schadensfaktor;Energieklasse;Quadratmeterpreise;wohnflaeche;aktueller_immobilienwert;aktuelles_LtV;darlehenbetrag;Risikogewicht
Pettstadt;Landkreis Bamberg;4,98252E+15;1,09121E+16;;0,0;very low;0,0;0,0;E;2941,0;60,0;176460,0;0,692;122112,16;0,3
Schlüsselfeld;Landkreis Bamberg;4,97467E+15;1,07023E+15;;0,0;very low;0,0;0,0;D;2941,0;60,0;176460,0;0,6067;107058,32;0,3
Schlüsselfeld;Landkreis Bamberg;4,97513E+15;1,06727E+16;;0,0;very low;0,0;0,0;H;2941,0;60,0;176460,0;0,3078;54306,21;0,2
Geiselwind;Landkreis Kitzingen;4,98041E+16;1,04773E+16;;0,0;very low;0,0;0,0;H;2868,0;182,67;523900,46;0,1288;67484,27;0,2
Rauhenebrach;Landkreis Haßberge;4,99029E+15;1,04877E+16;;0,0;very low;0,0;0,0;D;2045,0;162,87;333059,59;0,3308;110169,0;0,2
Bamberg;;4,98787E+15;1,08902E+16;;0,0;very low;0,0;0,0;D;3709,0;134,84;500135,16;0,4672;233675,2;0,2
Bamberg;;4,98944E+15;1,08349E+15;;0,0;very low;0,0;0,0;D;3709,0;87,22;323507,67;0,3471;112301,24;0,2
Bamberg;;4,98755E+15;1,08674E+16;;0,0;very low;0,0;0,0;E;3709,0;143,37;531749,77;0,2447;130093,95;0,2
Bamberg;;4,98637E+16;1,08833E+16;;0,0;very low;0,0;0,0;C;3709,0;60,0;222540,0;0,4406;98040,3;0,2
Bamberg;;4,9874E+15;1,08957E+15;;0,0;very low;0,0;0,0;G;3709,0;179,25;664849,07;0,0874;58093,3;0,2
Bamberg;;4,98722E+15;1,08974E+16;;0,0;very low;0,0;0,0;D;3709,0;70,05;259827,56;0,386;100292,76;0,2
Kemmern;Landkreis Bamberg;4,99566E+15;1,0876E+16;;0,0;very low;0,0;0,0;F;2941,0;60,0;176460,0;0,4753;83870,55;0,2
Gundelsheim;Landkreis Bamberg;4,99417E+16;1,0933E+16;;0,0;very low;0,0;0,0;D;2941,0;80,74;237462,79;0,5672;134686,07;0,25
Presseck;Landkreis Kulmbach;5,02305E+15;1,15841E+16;;0,0;very low;0,0;0,0;H;2009,0;159,93;321298,4;0,3242;104151,6;0,2
Kasendorf;Landkreis Kulmbach;5,00202E+15;1,13366E+16;;0,0;very low;0,0;0,0;C;2009,0;118,91;238886,95;0,5167;123441,15;0,25
Kulmbach;Landkreis Kulmbach;5,01723E+15;1,14443E+16;;0,0;very low;0,0;0,0;C;2009,0;169,75;341025,71;0,4805;163875,95;0,2
Kulmbach;Landkreis Kulmbach;5,01597E+14;1,14665E+16;;0,0;very low;0,0;0,0;A;2009,0;104,42;209771,31;0,7163;150266,26;0,3
Kulmbach;Landkreis Kulmbach;5,01325E+15;1,14514E+15;;0,0;very low;0,0;0,0;F;2009,0;296,64;595953,16;0,4337;258494,57;0,2
Kulmbach;Landkreis Kulmbach;5,01711E+16;1,13988E+16;;0,0;very low;0,0;0,0;A;2009,0;540,4;1085663,95;0,2295;249128,4;0,2
Kulmbach;Landkreis Kulmbach;5,00896E+15;1,14399E+16;;0,0;very low;0,0;0,0;G;2009,0;708,45;1423285,0;0,0787;112028,43;0,2
Kulmbach;Landkreis Kulmbach;5,0138E+15;1,14218E+16;;0,0;very low;0,0;0,0;G;2009,0;109,05;219076,47;0,46;100784,24;0,2
Kulmbach;Landkreis Kulmbach;5,0086E+15;1,14432E+15;;0,0;very low;0,0;0,0;H;2009,0;95,86;192589,16;0,5331;102677,2;0,25
Untersteinach;Landkreis Kulmbach;5,01403E+15;1,1487E+16;;0,0;very low;0,0;0,0;G;2009,0;117,1;235263,17;0,4961;116717,16;0,2
Neuenmarkt;Landkreis Kulmbach;5,00768E+14;1,15692E+16;;0,0;very low;0,0;0,0;C;2009,0;69,99;140616,16;0,6488;91236,18;0,3
Wirsberg;Landkreis Kulmbach;5,0123E+15;1,16444E+16;;0,0;very low;0,0;0,0;D;2009,0;118,68;238427,15;0,5312;126643,39;0,25
Stadtsteinach;Landkreis Kulmbach;5,01765E+15;1,1555E+16;;0,0;very low;0,0;0,0;B;2009,0;108,27;217508,42;0,3527;76705,82;0,2
Himmelkron;Landkreis Kulmbach;5,00754E+15;1,16107E+16;;0,0;very low;0,0;0,0;F;2009,0;219,4;440780,04;0,3548;156384,78;0,2
Marktleugast;Landkreis Kulmbach;5,01741E+15;1,16318E+16;;0,0;very low;0,0;0,0;F;2009,0;110,23;221447,23;0,3425;75834,81;0,2
Bamberg;;4,99159E+15;1,09092E+16;;0,0;very low;0,0;0,0;E;3709,0;60,0;222540,0;0,7302;162491,25;0,3
Bamberg;;4,9922E+16;1,09246E+16;;0,0;very low;0,0;0,0;H;3709,0;60,0;222540,0;0,3737;83156,98;0,2
Bamberg;;4,99071E+14;1,09075E+15;;0,0;very low;0,0;0,0;G;3709,0;404,74;1501186,1;0,1081;162332,12;0,2
Bamberg;;4,99214E+15;1,08871E+16;;0,0;very low;0,0;0,0;E;3709,0;94,02;348711,78;0,4464;155675,27;0,2
Bamberg;;4,99102E+15;1,0893E+15;;0,0;very low;0,0;0,0;C;3709,0;91,5;339370,51;0,2399;81412,92;0,2
Bamberg;;4,99091E+15;1,08794E+15;;0,0;very low;0,0;0,0;G;3709,0;60,0;222540,0;0,5404;120269,14;0,25
Baunach;Landkreis Bamberg;4,99852E+15;1,0787E+16;;0,0;very low;0,0;0,0;F;2941,0;156,58;460510,32;0,2206;101589,08;0,2
Hirschaid;Landkreis Bamberg;4,98053E+15;1,09642E+16;;0,0;very low;0,0;0,0;F;2941,0;60,0;176460,0;0,5939;104798,73;0,25
Hirschaid;Landkreis Bamberg;4,97918E+16;1,09613E+16;;0,0;very low;0,0;0,0;F;2941,0;109,56;322223,16;0,3135;101030,35;0,2
Hirschaid;Landkreis Bamberg;4,9807E+15;1,09185E+16;;0,0;very low;0,0;0,0;A;2941,0;74,48;219054,22;0,6922;151628,06;0,3
Burghaslach;Landkreis Neustadt an der Aisch-Bad Windsheim;4,97489E+16;1,05244E+16;;0,0;very low;0,0;0,0;C;2687,0;152,75;410449,07;0,4225;173434,58;0,2
Walsdorf;Landkreis Bamberg;4,98782E+16;1,07777E+16;;0,0;very low;0,0;0,0;G;2941,0;130,2;382922,38;0,3997;153041,02;0,2
Litzendorf;Landkreis Bamberg;4,99011E+15;1,10359E+16;;0,0;very low;0,0;0,0;H;2941,0;111,79;328775,16;0,3491;114775,32;0,2
Litzendorf;Landkreis Bamberg;4,99279E+15;1,10144E+16;;0,0;very low;0,0;0,0;G;2941,0;347,4;1021691,55;0,1509;154146,14;0,2
Ebrach;Landkreis Bamberg;4,98614E+15;1,05307E+16;;0,0;very low;0,0;0,0;C;2941,0;67,1;197330,59;0,632;124706,41;0,3
Pommersfelden;Landkreis Bamberg;4,97666E+15;1,08577E+16;;0,0;very low;0,0;0,0;C;2941,0;102,81;302358,23;0,6769;204673,41;0,3
Zapfendorf;Landkreis Bamberg;4,99997E+15;1,09471E+16;;0,0;very low;0,0;0,0;B;2941,0;60,0;176460,0;0,618;109049,98;0,3
Reckendorf;Landkreis Bamberg;5,00325E+14;1,08326E+16;;0,0;very low;0,0;0,0;E;2941,0;60,86;178984,62;0,6995;125204,16;0,3
Bamberg;;4,98889E+15;1,09131E+15;;0,0;very low;0,0;0,0;D;3709,0;86,7;321571,79;0,319;102568,72;0,2
Bamberg;;4,98887E+15;1,09496E+15;;0,0;very low;0,0;0,0;H;3709,0;202,21;750009,39;0,2522;189141,08;0,2
Bamberg;;4,99045E+15;1,09355E+15;;0,0;very low;0,0;0,0;H;3709,0;129,02;478536,39;0,42;200968,53;0,2
Bamberg;;4,98807E+15;1,09305E+16;;0,0;very low;0,0;0,0;C;3709,0;69,76;258742,92;0,5446;140908,06;0,25
Bamberg;;4,98926E+15;1,09362E+16;;0,0;very low;0,0;0,0;H;3709,0;77,62;287877,76;0,4683;134820,64;0,2
Altendorf;Landkreis Bamberg;4,97848E+15;1,10148E+16;;0,0;very low;0,0;0,0;H;2941,0;307,77;905144,71;0,2713;245534,42;0,2
Scheßlitz;Landkreis Bamberg;4,9965E+16;1,10517E+15;;0,0;very low;0,0;0,0;B;2941,0;646,68;1901896,12;0,0728;138439,74;0,2
Scheßlitz;Landkreis Bamberg;4,99723E+15;1,10042E+16;;0,0;very low;0,0;0,0;G;2941,0;220,4;648185,16;0,2092;135617,36;0,2
Altenkunstadt;Landkreis Lichtenfels;5,0119E+16;1,12115E+16;;0,0;very low;0,0;0,0;A;2265,0;110,89;251170,9;0,5349;134339,0;0,25
Bad Staffelstein;Landkreis Lichtenfels;5,01156E+15;1,09807E+16;;0,0;very low;0,0;0,0;F;2265,0;77,55;175649,74;0,7136;125352,04;0,3
Bad Staffelstein;Landkreis Lichtenfels;5,01097E+14;1,09834E+15;;0,0;very low;0,0;0,0;E;2265,0;112,36;254502,42;0,5028;127967,57;0,25
Bad Staffelstein;Landkreis Lichtenfels;5,01394E+15;1,09339E+16;;0,0;very low;0,0;0,0;A+;2265,0;334,08;756681,81;0,2135;161571,7;0,2
Marktgraitz;Landkreis Lichtenfels;5,01812E+15;1,12457E+16;;0,0;very low;0,0;0,0;E;2265,0;131,13;297008,39;0,3914;116263,54;0,2
Redwitz a.d.Rodach;Landkreis Lichtenfels;5,01609E+14;1,12375E+15;;0,0;very low;0,0;0,0;E;2265,0;212,27;480793,31;0,7159;344188,13;0,3
Lichtenfels;Landkreis Lichtenfels;5,02094E+15;1,10687E+16;;0,0;very low;0,0;0,0;F;2265,0;300,76;681219,59;0,3243;220885,5;0,2
Lichtenfels;Landkreis Lichtenfels;5,00668E+15;1,11563E+16;;0,0;very low;0,0;0,0;A+;2265,0;107,95;244495,88;0,6899;168678,31;0,3
Lichtenfels;Landkreis Lichtenfels;5,01016E+16;1,10915E+16;;0,0;very low;0,0;0,0;G;2265,0;60,0;135900,0;0,728;98929,96;0,3
Lichtenfels;Landkreis Lichtenfels;5,01928E+15;1,10196E+16;;0,0;very low;0,0;0,0;D;2265,0;69,92;158379,11;0,3227;51110,01;0,2
Lichtenfels;Landkreis Lichtenfels;5,00835E+15;1,11339E+16;;0,0;very low;0,0;0,0;D;2265,0;60,0;135900,0;0,6059;82345,61;0,3
Dörfles-Esbach;Landkreis Coburg;5,02966E+16;1,09955E+16;;0,0;very low;0,0;0,0;E;1860,0;105,7;196610,65;0,463;91022,89;0,2
Ermershausen;Landkreis Haßberge;5,01945E+16;1,06551E+12;;0,0;very low;0,0;0,0;D;2045,0;185,07;378460,19;0,3912;148049,15;0,2
Maroldsweisach;Landkreis Haßberge;5,02091E+15;1,06934E+16;;0,0;very low;0,0;0,0;F;2045,0;96,37;197084,95;0,6186;121917,42;0,3
Bad Rodach;Landkreis Coburg;5,03406E+15;1,07771E+15;;0,0;very low;0,0;0,0;B;1860,0;67,13;124866,19;0,6053;75586,13;0,3
Bad Rodach;Landkreis Coburg;5,03296E+15;1,07663E+16;;0,0;very low;0,0;0,0;H;1860,0;206,7;384471,18;0,62;238364,33;0,3
Weidhausen b.Coburg;Landkreis Coburg;5,02041E+15;1,11406E+16;;0,0;very low;0,0;0,0;H;1860,0;97,97;182225,96;0,3538;64473,99;0,2
Bad Steben;Landkreis Hof;5,03483E+15;1,16642E+16;;0,0;very low;0,0;0,0;E;1397,0;296,79;414621,9;0,3087;127979,88;0,2
Stammbach;Landkreis Hof;5,01626E+15;1,17337E+16;;0,0;very low;0,0;0,0;G;1397,0;115,75;161700,26;0,6615;106968,98;0,3
Rehau;Landkreis Hof;5,02652E+15;1,20191E+16;;0,0;very low;0,0;0,0;H;1397,0;142,77;199451,02;0,7343;146448,22;0,3
Rehau;Landkreis Hof;5,02636E+14;1,20444E+16;;0,0;very low;0,0;0,0;H;1397,0;85,79;119847,56;0,3386;40574,98;0,2
Rehau;Landkreis Hof;5,02153E+16;1,20568E+16;;0,0;very low;0,0;0,0;H;1397,0;775,45;1083297,13;0,0964;104393,76;0,2
Feilitzsch;Landkreis Hof;5,03977E+16;1,19209E+16;;0,0;very low;0,0;0,0;E;1397,0;60,0;83820,0;0,5871;49214,13;0,25
Töpen;Landkreis Hof;5,03928E+15;1,18597E+16;;0,0;very low;0,0;0,0;F;1397,0;302,4;422447,39;0,4043;170784,39;0,2
Trogen;Landkreis Hof;5,03963E+15;1,19199E+16;;0,0;very low;0,0;0,0;E;1397,0;647,03;903894,09;0,1253;113224,47;0,2
Naila;Landkreis Hof;5,03025E+13;1,16567E+16;;0,0;very low;0,0;0,0;F;1397,0;349,88;488776,55;0,1009;49326,69;0,2
Naila;Landkreis Hof;5,03267E+15;1,17267E+16;;0,0;very low;0,0;0,0;E;1397,0;144,34;201639,95;0,4324;87185,24;0,2
Münchberg;Landkreis Hof;5,01812E+14;1,16956E+14;;0,0;very low;0,0;0,0;E;1397,0;112,34;156941,53;0,499;78318,75;0,2
Münchberg;Landkreis Hof;5,01888E+16;1,17063E+16;;0,0;very low;0,0;0,0;D;1397,0;304,28;425081,26;0,5523;234776,94;0,25
Münchberg;Landkreis Hof;5,01676E+15;1,17441E+16;;0,0;very low;0,0;0,0;A+;1397,0;96,48;134781,32;0,637;85858,18;0,3
Meeder;Landkreis Coburg;5,03038E+15;1,08705E+14;;0,0;very low;0,0;0,0;F;1860,0;173,7;323075,06;0,5066;163680,4;0,25
Rödental;Landkreis Coburg;5,02815E+15;1,10847E+16;;0,0;very low;0,0;0,0;G;1860,0;252,8;470212,04;0,543;255310,62;0,25
Rödental;Landkreis Coburg;5,02749E+15;1,10708E+16;;0,0;very low;0,0;0,0;G;1860,0;73,77;137203,44;0,5837;80092,09;0,25
Rödental;Landkreis Coburg;5,02703E+15;1,10176E+14;;0,0;very low;0,0;0,0;G;1860,0;262,72;488659,9;0,3932;192136,43;0,2
Rödental;Landkreis Coburg;5,03398E+16;1,10236E+16;;0,0;very low;0,0;0,0;A+;1860,0;73,0;135775,2;0,5807;78846,04;0,25
Grub a.Forst;Landkreis Coburg;5,02286E+15;1,10074E+16;;0,0;very low;0,0;0,0;G;1860,0;164,72;306383,09;0,6664;204174,64;0,3
Ebersdorf b.Coburg;Landkreis Coburg;5,02347E+15;1,10639E+16;;0,0;very low;0,0;0,0;C;1860,0;110,76;206012,09;0,491;101148,17;0,2
Ebersdorf b.Coburg;Landkreis Coburg;5,02111E+15;1,10532E+16;;0,0;very low;0,0;0,0;F;1860,0;170,21;316594,37;0,4762;150752,07;0,2
Regnitzlosau;Landkreis Hof;5,02993E+16;1,20758E+16;;0,0;very low;0,0;0,0;H;1397,0;83,77;117020,46;0,726;84958,57;0,3
Döhlau;Landkreis Hof;5,02964E+15;1,19604E+15;;0,0;very low;0,0;0,0;H;1397,0;338,5;472886,69;0,4025;190323,65;0,2
Oberkotzau;Landkreis Hof;5,02459E+15;1,19003E+16;;0,0;very low;0,0;0,0;E;1397,0;103,73;144912,62;0,4285;62094,89;0,2
Oberkotzau;Landkreis Hof;5,02516E+15;1,19255E+15;;0,0;very low;0,0;0,0;F;1397,0;465,33;650060,35;0,228;148210,79;0,2
Schauenstein;Landkreis Hof;5,02726E+15;1,17441E+16;;0,0;very low;0,0;0,0;A;1397,0;246,44;344278,79;0,3224;110990,86;0,2
Selbitz;Landkreis Hof;5,03509E+15;1,17617E+16;;0,0;very low;0,0;0,0;C;1397,0;167,51;234006,25;0,4934;115458,27;0,2
Zell im Fichtelgebirge;Landkreis Hof;5,01593E+15;1,18092E+16;;0,0;very low;0,0;0,0;C;1397,0;180,1;251595,62;0,2246;56510,16;0,2
Schwarzenbach a.Wald;Landkreis Hof;5,03136E+15;1,16137E+16;;0,0;very low;0,0;0,0;D;1397,0;76,26;106534,93;0,5773;61502,12;0,25
Hof;;5,0304E+15;1,19278E+16;;0,0;very low;0,0;0,0;G;2023,0;60,0;121380,0;0,6147;74609,06;0,3
Hof;;5,02961E+15;1,19083E+16;;0,0;very low;0,0;0,0;H;2023,0;174,65;353321,13;0,4542;160461,28;0,2
Hof;;5,02863E+15;1,19109E+16;;0,0;very low;0,0;0,0;E;2023,0;88,08;178191,72;0,4629;82479,13;0,2
Seßlach;Landkreis Coburg;5,01966E+15;1,08161E+16;;0,0;very low;0,0;0,0;B;1860,0;60,44;112422,61;0,4162;46789,36;0,2
Weitramsdorf;Landkreis Coburg;5,02638E+15;1,08587E+16;;0,0;very low;0,0;0,0;D;1860,0;87,5;162742,64;0,4832;78641,07;0,2
Coburg;;5,02849E+15;1,08973E+16;;0,0;very low;0,0;0,0;F;2267,0;60,0;136020,0;0,6666;90672,32;0,3
Coburg;;5,02699E+15;1,09059E+15;;0,0;very low;0,0;0,0;C;2267,0;118,02;267545,53;0,1024;27395,06;0,2
Coburg;;5,02662E+16;1,10629E+16;;0,0;very low;0,0;0,0;C;2267,0;204,0;462473,99;0,1913;88494,21;0,2
Coburg;;5,02464E+15;1,10075E+16;;0,0;very low;0,0;0,0;A;2267,0;160,6;364080,75;0,4695;170929,94;0,2
Coburg;;5,0298E+16;1,09465E+15;;0,0;very low;0,0;0,0;A+;2267,0;669,87;1518596,15;0,1693;257155,63;0,2
Coburg;;5,02612E+15;1,09267E+16;;0,0;very low;0,0;0,0;C;2267,0;110,36;250190,74;0,2798;70000,12;0,2
Coburg;;5,02516E+15;1,10182E+16;;0,0;very low;0,0;0,0;E;2267,0;133,33;302250,07;0,1447;43720,64;0,2
Coburg;;5,02705E+15;1,09505E+16;;0,0;very low;0,0;0,0;D;2267,0;60,0;136020,0;0,613;83385,24;0,3
Coburg;;5,02763E+15;1,0947E+16;;0,0;very low;0,0;0,0;E;2267,0;480,92;1090256,05;0,1122;122331,41;0,2
Coburg;;5,02555E+15;1,09416E+16;;0,0;very low;0,0;0,0;G;2267,0;74,78;169516,17;0,4445;75356,33;0,2
Coburg;;5,02794E+15;1,0919E+15;;0,0;very low;0,0;0,0;D;2267,0;60,0;136020,0;0,6353;86411,1;0,3
Untersiemau;Landkreis Coburg;5,01886E+14;1,09806E+16;;0,0;very low;0,0;0,0;H;1860,0;62,58;116398,14;0,7267;84588,89;0,3
Lautertal;Landkreis Coburg;5,0346E+16;1,09479E+16;;0,0;very low;0,0;0,0;B;1860,0;112,12;208535,61;0,5543;115586,49;0,25
Ebern;Landkreis Haßberge;5,00884E+14;1,06839E+16;;0,0;very low;0,0;0,0;C;2045,0;206,18;421637,6;0,5115;215679,25;0,25
Ebern;Landkreis Haßberge;5,0061E+15;1,07186E+16;;0,0;very low;0,0;0,0;F;2045,0;149,7;306137,11;0,4852;148526,31;0,2
Itzgrund;Landkreis Coburg;5,01352E+16;1,09289E+15;;0,0;very low;0,0;0,0;E;1860,0;61,69;114743,91;0,6538;75018,91;0,3
Sonnefeld;Landkreis Coburg;5,02508E+16;1,1165E+16;;0,0;very low;0,0;0,0;H;1860,0;106,72;198507,62;0,6411;127268,9;0,3
Ahorn;Landkreis Coburg;5,02296E+15;1,09405E+16;;0,0;very low;0,0;0,0;A;1860,0;348,71;648601,88;0,4508;292401,02;0,2
Neustadt bei Coburg;Landkreis Coburg;5,03503E+15;1,10972E+16;;0,0;very low;0,0;0,0;F;1860,0;921,89;1714707,56;0,1377;236036,66;0,2
Neustadt bei Coburg;Landkreis Coburg;5,03544E+15;1,10999E+14;;0,0;very low;0,0;0,0;E;1860,0;382,3;711083,12;0,2564;182330,96;0,2
Neustadt bei Coburg;Landkreis Coburg;5,02682E+15;1,11503E+13;;0,0;very low;0,0;0,0;A;1860,0;168,14;312738,07;0,7042;220219,34;0,3
Neustadt bei Coburg;Landkreis Coburg;5,03138E+15;1,10831E+16;;0,0;very low;0,0;0,0;G;1860,0;82,47;153388,15;0,569;87276,79;0,25
Köditz;Landkreis Hof;5,03371E+16;1,18145E+16;;0,0;very low;0,0;0,0;B;1397,0;237,5;331793,18;0,2763;91665,28;0,2
Vohenstrauß;Landkreis Neustadt an der Waldnaab;4,96158E+15;1,23485E+15;;0,0;very low;0,0;0,0;D;2158,0;145,29;313545,12;0,525;164610,02;0,25
Vohenstrauß;Landkreis Neustadt an der Waldnaab;4,96234E+16;1,23868E+16;;0,0;very low;0,0;0,0;E;2158,0;96,91;209122,22;0,4562;95407,93;0,2
Eschenbach i.d.OPf.;Landkreis Neustadt an der Waldnaab;4,97904E+16;1,18401E+16;;0,0;very low;0,0;0,0;D;2158,0;66,74;144017,82;0,4907;70671,74;0,2
Speinshart;Landkreis Neustadt an der Waldnaab;4,97967E+15;1,18399E+16;;0,0;very low;0,0;0,0;D;2158,0;149,55;322723,24;0,7336;236734,69;0,3
Waldthurn;Landkreis Neustadt an der Waldnaab;4,96854E+15;1,23473E+16;;0,0;very low;0,0;0,0;E;2158,0;172,33;371895,58;0,2523;93829,45;0,2
Buckenhof;Landkreis Erlangen-Höchstadt;4,96087E+15;1,1033E+16;;0,0;very low;0,0;0,0;G;4319,0;60,0;259140,0;0,5261;136322,52;0,25
Buckenhof;Landkreis Erlangen-Höchstadt;4,96128E+15;1,10327E+15;;0,0;very low;0,0;0,0;G;4319,0;69,41;299770,2;0,4154;124520,57;0,2
Buckenhof;Landkreis Erlangen-Höchstadt;4,96083E+15;1,10117E+16;;0,0;very low;0,0;0,0;D;4319,0;60,0;259140,0;0,6975;180752,32;0,3
Buckenhof;Landkreis Erlangen-Höchstadt;4,95999E+15;1,10228E+16;;0,0;very low;0,0;0,0;G;4319,0;60,0;259140,0;0,6259;162199,46;0,3
Buckenhof;Landkreis Erlangen-Höchstadt;4,96094E+15;1,10374E+16;;0,0;very low;0,0;0,0;F;4319,0;60,0;259140,0;0,7023;181992,1;0,3
Buckenhof;Landkreis Erlangen-Höchstadt;4,95981E+15;1,10045E+16;;0,0;very low;0,0;0,0;F;4319,0;86,21;372360,49;0,6687;248983,26;0,3
Erlangen;;4,95994E+15;1,09986E+15;;0,0;very low;0,0;0,0;C;4641,0;193,33;897226,5;0,1611;144522,7;0,2
Erlangen;;4,96073E+15;1,1033E+15;;0,0;very low;0,0;0,0;F;4641,0;60,0;278460,0;0,5176;144123,62;0,25
Erlangen;;4,95911E+15;1,10452E+16;;0,0;very low;0,0;0,0;C;4641,0;60,0;278460,0;0,5662;157665,57;0,25
Erlangen;;4,95886E+15;1,10659E+15;;0,0;very low;0,0;0,0;C;4641,0;113,77;528001,45;0,4613;243583,6;0,2
Erlangen;;4,95975E+15;1,1033E+16;;0,0;very low;0,0;0,0;E;4641,0;60,0;278460,0;0,6104;169964,75;0,3
Erlangen;;4,96065E+15;1,1028E+16;;0,0;very low;0,0;0,0;G;4641,0;60,0;278460,0;0,5692;158506,53;0,25
Moosbach;Landkreis Neustadt an der Waldnaab;4,95685E+14;1,24325E+15;;0,0;very low;0,0;0,0;D;2158,0;171,38;369844,57;0,4227;156321,22;0,2
Eslarn;Landkreis Neustadt an der Waldnaab;4,95583E+16;1,25E+16;;0,0;very low;0,0;0,0;C;2158,0;62,75;135422,43;0,5659;76630,85;0,25
Waidhaus;Landkreis Neustadt an der Waldnaab;4,96207E+15;1,24896E+16;;0,0;very low;0,0;0,0;C;2158,0;268,4;579205,58;0,2923;169289,84;0,2
Erlangen;;4,95801E+15;1,10012E+15;;0,0;very low;0,0;0,0;H;4641,0;63,87;296427,8;0,49;145255,71;0,2
Erlangen;;4,95822E+15;1,09915E+16;;0,0;very low;0,0;0,0;D;4641,0;91,38;424105,07;0,6492;275331,17;0,3
Erlangen;;4,95832E+15;1,09957E+16;;0,0;very low;0,0;0,0;E;4641,0;60,0;278460,0;0,7159;199355,85;0,3
Erlangen;;4,9588E+14;1,10078E+15;;0,0;very low;0,0;0,0;D;4641,0;75,81;351850,43;0,5128;180415,26;0,25
Erlangen;;4,95929E+15;1,10228E+15;;0,0;very low;0,0;0,0;B;4641,0;106,52;494346,36;0,3754;185587,37;0,2
Erlangen;;4,95954E+15;1,10358E+16;;0,0;very low;0,0;0,0;G;4641,0;128,37;595779,39;0,1544;91998,84;0,2
Erlangen;;4,95854E+15;1,10326E+16;;0,0;very low;0,0;0,0;C;4641,0;185,64;861566,75;0,1153;99307,7;0,2
Mantel;Landkreis Neustadt an der Waldnaab;4,96839E+16;1,20154E+16;;0,0;very low;0,0;0,0;G;2158,0;121,18;261501,57;0,4752;124262,87;0,2
Windischeschenbach;Landkreis Neustadt an der Waldnaab;4,98001E+15;1,21906E+16;;0,0;very low;0,0;0,0;E;2158,0;351,58;758717,7;0,2994;227150,84;0,2
Erlangen;;4,95393E+15;1,10135E+15;;0,0;very low;0,0;0,0;A+;4641,0;60,0;278460,0;0,5173;144054,28;0,25
Erlangen;;4,95494E+15;1,1013E+16;;0,0;very low;0,0;0,0;D;4641,0;60,0;278460,0;0,6934;193079,78;0,3
Erlangen;;4,95479E+15;1,10194E+15;;0,0;very low;0,0;0,0;E;4641,0;60,0;278460,0;0,5831;162361,44;0,25
Erlangen;;4,95678E+11;1,09905E+15;;0,0;very low;0,0;0,0;E;4641,0;156,46;726113,7;0,1464;106309,37;0,2
Erlangen;;4,95491E+15;1,10086E+16;;0,0;very low;0,0;0,0;E;4641,0;76,72;356057,55;0,6644;236577,99;0,3
Erlangen;;4,95417E+15;1,10131E+16;;0,0;very low;0,0;0,0;A;4641,0;60,0;278460,0;0,2495;69477,69;0,2
Erlangen;;4,95655E+15;1,09868E+16;;0,0;very low;0,0;0,0;H;4641,0;75,2;349026,06;0,397;138572,94;0,2
Erlangen;;4,96211E+15;1,09498E+15;;0,0;very low;0,0;0,0;G;4641,0;60,0;278460,0;0,5335;148559,77;0,25
Erlangen;;4,95738E+15;1,09575E+16;;0,0;very low;0,0;0,0;A+;4641,0;98,85;458785,97;0,3408;156345,13;0,2
Erlangen;;4,95385E+14;1,09604E+16;;0,0;very low;0,0;0,0;E;4641,0;60,0;278460,0;0,678;188809,51;0,3
Erlangen;;4,9601E+15;1,09822E+16;;0,0;very low;0,0;0,0;D;4641,0;60,0;278460,0;0,4527;126060,37;0,2
Erlangen;;4,96132E+15;1,09482E+16;;0,0;very low;0,0;0,0;G;4641,0;60,0;278460,0;0,4691;130615,46;0,2
Erlangen;;4,96351E+15;1,09225E+15;;0,0;very low;0,0;0,0;H;4641,0;60,0;278460,0;0,5549;154516,76;0,25
Erlangen;;4,95361E+15;1,09348E+16;;0,0;very low;0,0;0,0;H;4641,0;60,0;278460,0;0,6136;170862,75;0,3
Erlangen;;4,95522E+15;1,09495E+15;;0,0;very low;0,0;0,0;D;4641,0;64,16;297767,81;0,4775;142188,4;0,2
Erlangen;;4,95749E+15;1,09279E+16;;0,0;very low;0,0;0,0;D;4641,0;439,97;2041881,21;0,1309;267212,76;0,2
Gefrees;Landkreis Bayreuth;5,00716E+15;1,17049E+16;;0,0;very low;0,0;0,0;D;2260,0;110,92;250668,41;0,4573;114641,13;0,2
Eckersdorf;Landkreis Bayreuth;4,99669E+14;1,14958E+16;;0,0;very low;0,0;0,0;H;2260,0;60,0;135600,0;0,7059;95717,89;0,3
Bayreuth;;4,99499E+15;1,15729E+15;;0,0;very low;0,0;0,0;F;3531,0;60,0;211860,0;0,6587;139556,3;0,3
Bayreuth;;4,99471E+14;1,15791E+16;;0,0;very low;0,0;0,0;E;3531,0;140,05;494506,75;0,3099;153257,9;0,2
Bayreuth;;4,99528E+15;1,15771E+15;;0,0;very low;0,0;0,0;C;3531,0;60,0;211860,0;0,5483;116172,37;0,25
Goldkronach;Landkreis Bayreuth;4,99783E+15;1,16637E+14;;0,0;very low;0,0;0,0;D;2260,0;159,06;359479,75;0,0961;34536,43;0,2
Kirchenpingarten;Landkreis Bayreuth;4,99182E+15;1,16535E+16;;0,0;very low;0,0;0,0;A+;2260,0;161,0;363853,7;0,3146;114477,23;0,2
