ort;landkreis;latitude;longitude;GEB_HQ;AEP;flood_risk;Ueberschwemmungstiefe;Schadensfaktor;Energieklasse;Quadratmeterpreise;wohnflaeche;aktueller_immobilienwert;aktuelles_LtV;darlehenbetrag;Risikogewicht
Lichtenfels;Landkreis Lichtenfels;50101600000000000;11091500000000000;;0,0;very low;0,0;0,0;G;2265;60,0;135900,0;0,728;98929,96;0,3
Lichtenfels;Landkreis Lichtenfels;5019280000000000;11019600000000000;;0,0;very low;0,0;0,0;D;2265;69,92;158379,11;0,3227;51110,01;0,2
Lichtenfels;Landkreis Lichtenfels;5008350000000000;11133900000000000;;0,0;very low;0,0;0,0;D;2265;60,0;135900,0;0,6059;82345,61;0,3
Dörfles-Esbach;Landkreis Coburg;50296600000000000;10995500000000000;;0,0;very low;0,0;0,0;E;1860;105,7;196610,65;0,463;91022,89;0,2
Ermershausen;Landkreis Haßberge;50194500000000000;1065510000000;;0,0;very low;0,0;0,0;D;2045;185,07;378460,19;0,3912;148049,15;0,2
Maroldsweisach;Landkreis Haßberge;5020910000000000;10693400000000000;;0,0;very low;0,0;0,0;F;2045;96,37;197084,95;0,6186;121917,42;0,3
Bad Rodach;Landkreis Coburg;5034060000000000;1077710000000000;;0,0;very low;0,0;0,0;B;1860;67,13;124866,19;0,6053;75586,13;0,3
Bad Rodach;Landkreis Coburg;5032960000000000;10766300000000000;;0,0;very low;0,0;0,0;H;1860;206,7;384471,18;0,62;238364,33;0,3
Weidhausen b.Coburg;Landkreis Coburg;5020410000000000;11140600000000000;;0,0;very low;0,0;0,0;H;1860;97,97;182225,96;0,3538;64473,99;0,2
Bad Steben;Landkreis Hof;5034830000000000;11664200000000000;;0,0;very low;0,0;0,0;E;1397;296,79;414621,9;0,3087;127979,88;0,2
Stammbach;Landkreis Hof;5016260000000000;11733700000000000;;0,0;very low;0,0;0,0;G;1397;115,75;161700,26;0,6615;106968,98;0,3
Rehau;Landkreis Hof;5026520000000000;12019100000000000;;0,0;very low;0,0;0,0;H;1397;142,77;199451,02;0,7343;146448,22;0,3
Rehau;Landkreis Hof;502636000000000;12044400000000000;;0,0;very low;0,0;0,0;H;1397;85,79;119847,56;0,3386;40574,98;0,2
Rehau;Landkreis Hof;50215300000000000;12056800000000000;;0,0;very low;0,0;0,0;H;1397;775,45;1083297,13;0,0964;104393,76;0,2
Feilitzsch;Landkreis Hof;50397700000000000;11920900000000000;;0,0;very low;0,0;0,0;E;1397;60,0;83820,0;0,5871;49214,13;0,25
Töpen;Landkreis Hof;5039280000000000;11859700000000000;;0,0;very low;0,0;0,0;F;1397;302,4;422447,39;0,4043;170784,39;0,2
Trogen;Landkreis Hof;5039630000000000;11919900000000000;;0,0;very low;0,0;0,0;E;1397;647,03;903894,09;0,1253;113224,47;0,2
Naila;Landkreis Hof;50302500000000;11656700000000000;;0,0;very low;0,0;0,0;F;1397;349,88;488776,55;0,1009;49326,69;0,2
Naila;Landkreis Hof;5032670000000000;11726700000000000;;0,0;very low;0,0;0,0;E;1397;144,34;201639,95;0,4324;87185,24;0,2
Münchberg;Landkreis Hof;501812000000000;116956000000000;;0,0;very low;0,0;0,0;E;1397;112,34;156941,53;0,499;78318,75;0,2
Münchberg;Landkreis Hof;50188800000000000;11706300000000000;;0,0;very low;0,0;0,0;D;1397;304,28;425081,26;0,5523;234776,94;0,25
Münchberg;Landkreis Hof;5016760000000000;11744100000000000;;0,0;very low;0,0;0,0;A+;1397;96,48;134781,32;0,637;85858,18;0,3
Meeder;Landkreis Coburg;5030380000000000;108705000000000;;0,0;very low;0,0;0,0;F;1860;173,7;323075,06;0,5066;163680,4;0,25
Rödental;Landkreis Coburg;5028150000000000;11084700000000000;;0,0;very low;0,0;0,0;G;1860;252,8;470212,04;0,543;255310,62;0,25
Rödental;Landkreis Coburg;5027490000000000;11070800000000000;;0,0;very low;0,0;0,0;G;1860;73,77;137203,44;0,5837;80092,09;0,25
Rödental;Landkreis Coburg;5027030000000000;110176000000000;;0,0;very low;0,0;0,0;G;1860;262,72;488659,9;0,3932;192136,43;0,2
Rödental;Landkreis Coburg;50339800000000000;11023600000000000;;0,0;very low;0,0;0,0;A+;1860;73,0;135775,2;0,5807;78846,04;0,25
Grub a.Forst;Landkreis Coburg;5022860000000000;11007400000000000;;0,0;very low;0,0;0,0;G;1860;164,72;306383,09;0,6664;204174,64;0,3
Ebersdorf b.Coburg;Landkreis Coburg;5023470000000000;11063900000000000;;0,0;very low;0,0;0,0;C;1860;110,76;206012,09;0,491;101148,17;0,2
Ebersdorf b.Coburg;Landkreis Coburg;5021110000000000;11053200000000000;;0,0;very low;0,0;0,0;F;1860;170,21;316594,37;0,4762;150752,07;0,2
Regnitzlosau;Landkreis Hof;50299300000000000;12075800000000000;;0,0;very low;0,0;0,0;H;1397;83,77;117020,46;0,726;84958,57;0,3
Döhlau;Landkreis Hof;5029640000000000;1196040000000000;;0,0;very low;0,0;0,0;H;1397;338,5;472886,69;0,4025;190323,65;0,2
Oberkotzau;Landkreis Hof;5024590000000000;11900300000000000;;0,0;very low;0,0;0,0;E;1397;103,73;144912,62;0,4285;62094,89;0,2
Oberkotzau;Landkreis Hof;5025160000000000;1192550000000000;;0,0;very low;0,0;0,0;F;1397;465,33;650060,35;0,228;148210,79;0,2
Schauenstein;Landkreis Hof;5027260000000000;11744100000000000;;0,0;very low;0,0;0,0;A;1397;246,44;344278,79;0,3224;110990,86;0,2
Selbitz;Landkreis Hof;5035090000000000;11761700000000000;;0,0;very low;0,0;0,0;C;1397;167,51;234006,25;0,4934;115458,27;0,2
Zell im Fichtelgebirge;Landkreis Hof;5015930000000000;11809200000000000;;0,0;very low;0,0;0,0;C;1397;180,1;251595,62;0,2246;56510,16;0,2
Schwarzenbach a.Wald;Landkreis Hof;5031360000000000;11613700000000000;;0,0;very low;0,0;0,0;D;1397;76,26;106534,93;0,5773;61502,12;0,25
Hof;;5030400000000000;11927800000000000;;0,0;very low;0,0;0,0;G;2023;60,0;121380,0;0,6147;74609,06;0,3
Hof;;5029610000000000;11908300000000000;;0,0;very low;0,0;0,0;H;2023;174,65;353321,13;0,4542;160461,28;0,2
Hof;;5028630000000000;11910900000000000;;0,0;very low;0,0;0,0;E;2023;88,08;178191,72;0,4629;82479,13;0,2
Seßlach;Landkreis Coburg;5019660000000000;10816100000000000;;0,0;very low;0,0;0,0;B;1860;60,44;112422,61;0,4162;46789,36;0,2
Weitramsdorf;Landkreis Coburg;5026380000000000;10858700000000000;;0,0;very low;0,0;0,0;D;1860;87,5;162742,64;0,4832;78641,07;0,2
Coburg;;5028490000000000;10897300000000000;;0,0;very low;0,0;0,0;F;2267;60,0;136020,0;0,6666;90672,32;0,3
Coburg;;5026990000000000;1090590000000000;;0,0;very low;0,0;0,0;C;2267;118,02;267545,53;0,1024;27395,06;0,2
Coburg;;50266200000000000;11062900000000000;;0,0;very low;0,0;0,0;C;2267;204,0;462473,99;0,1913;88494,21;0,2
Coburg;;5024640000000000;11007500000000000;;0,0;very low;0,0;0,0;A;2267;160,6;364080,75;0,4695;170929,94;0,2
Coburg;;50298000000000000;1094650000000000;;0,0;very low;0,0;0,0;A+;2267;669,87;1518596,15;0,1693;257155,63;0,2
Coburg;;5026120000000000;10926700000000000;;0,0;very low;0,0;0,0;C;2267;110,36;250190,74;0,2798;70000,12;0,2
Coburg;;5025160000000000;11018200000000000;;0,0;very low;0,0;0,0;E;2267;133,33;302250,07;0,1447;43720,64;0,2
Coburg;;5027050000000000;10950500000000000;;0,0;very low;0,0;0,0;D;2267;60,0;136020,0;0,613;83385,24;0,3
Coburg;;5027630000000000;10947000000000000;;0,0;very low;0,0;0,0;E;2267;480,92;1090256,05;0,1122;122331,41;0,2
Coburg;;5025550000000000;10941600000000000;;0,0;very low;0,0;0,0;G;2267;74,78;169516,17;0,4445;75356,33;0,2
Coburg;;5027940000000000;1091900000000000;;0,0;very low;0,0;0,0;D;2267;60,0;136020,0;0,6353;86411,1;0,3
Untersiemau;Landkreis Coburg;501886000000000;10980600000000000;;0,0;very low;0,0;0,0;H;1860;62,58;116398,14;0,7267;84588,89;0,3
Lautertal;Landkreis Coburg;50346000000000000;10947900000000000;;0,0;very low;0,0;0,0;B;1860;112,12;208535,61;0,5543;115586,49;0,25
Ebern;Landkreis Haßberge;500884000000000;10683900000000000;;0,0;very low;0,0;0,0;C;2045;206,18;421637,6;0,5115;215679,25;0,25
Ebern;Landkreis Haßberge;5006100000000000;10718600000000000;;0,0;very low;0,0;0,0;F;2045;149,7;306137,11;0,4852;148526,31;0,2
Itzgrund;Landkreis Coburg;50135200000000000;1092890000000000;;0,0;very low;0,0;0,0;E;1860;61,69;114743,91;0,6538;75018,91;0,3
Sonnefeld;Landkreis Coburg;50250800000000000;11165000000000000;;0,0;very low;0,0;0,0;H;1860;106,72;198507,62;0,6411;127268,9;0,3
Ahorn;Landkreis Coburg;5022960000000000;10940500000000000;;0,0;very low;0,0;0,0;A;1860;348,71;648601,88;0,4508;292401,02;0,2
Neustadt bei Coburg;Landkreis Coburg;5035030000000000;11097200000000000;;0,0;very low;0,0;0,0;F;1860;921,89;1714707,56;0,1377;236036,66;0,2
Neustadt bei Coburg;Landkreis Coburg;5035440000000000;110999000000000;;0,0;very low;0,0;0,0;E;1860;382,3;711083,12;0,2564;182330,96;0,2
Neustadt bei Coburg;Landkreis Coburg;5026820000000000;11150300000000;;0,0;very low;0,0;0,0;A;1860;168,14;312738,07;0,7042;220219,34;0,3
Neustadt bei Coburg;Landkreis Coburg;5031380000000000;11083100000000000;;0,0;very low;0,0;0,0;G;1860;82,47;153388,15;0,569;87276,79;0,25
Köditz;Landkreis Hof;50337100000000000;11814500000000000;;0,0;very low;0,0;0,0;B;1397;237,5;331793,18;0,2763;91665,28;0,2
Vohenstrauß;Landkreis Neustadt an der Waldnaab;4961580000000000;1234850000000000;;0,0;very low;0,0;0,0;D;2158;145,29;313545,12;0,525;164610,02;0,25
Vohenstrauß;Landkreis Neustadt an der Waldnaab;49623400000000000;12386800000000000;;0,0;very low;0,0;0,0;E;2158;96,91;209122,22;0,4562;95407,93;0,2
Eschenbach i.d.OPf.;Landkreis Neustadt an der Waldnaab;49790400000000000;11840100000000000;;0,0;very low;0,0;0,0;D;2158;66,74;144017,82;0,4907;70671,74;0,2
Speinshart;Landkreis Neustadt an der Waldnaab;4979670000000000;11839900000000000;;0,0;very low;0,0;0,0;D;2158;149,55;322723,24;0,7336;236734,69;0,3
Waldthurn;Landkreis Neustadt an der Waldnaab;4968540000000000;12347300000000000;;0,0;very low;0,0;0,0;E;2158;172,33;371895,58;0,2523;93829,45;0,2
Buckenhof;Landkreis Erlangen-Höchstadt;4960870000000000;11033000000000000;;0,0;very low;0,0;0,0;G;4319;60,0;259140,0;0,5261;136322,52;0,25
Buckenhof;Landkreis Erlangen-Höchstadt;4961280000000000;1103270000000000;;0,0;very low;0,0;0,0;G;4319;69,41;299770,2;0,4154;124520,57;0,2
Buckenhof;Landkreis Erlangen-Höchstadt;4960830000000000;11011700000000000;;0,0;very low;0,0;0,0;D;4319;60,0;259140,0;0,6975;180752,32;0,3
Buckenhof;Landkreis Erlangen-Höchstadt;4959990000000000;11022800000000000;;0,0;very low;0,0;0,0;G;4319;60,0;259140,0;0,6259;162199,46;0,3
Buckenhof;Landkreis Erlangen-Höchstadt;4960940000000000;11037400000000000;;0,0;very low;0,0;0,0;F;4319;60,0;259140,0;0,7023;181992,1;0,3
Buckenhof;Landkreis Erlangen-Höchstadt;4959810000000000;11004500000000000;;0,0;very low;0,0;0,0;F;4319;86,21;372360,49;0,6687;248983,26;0,3
Erlangen;;4959940000000000;1099860000000000;;0,0;very low;0,0;0,0;C;4641;193,33;897226,5;0,1611;144522,7;0,2
Erlangen;;4960730000000000;1103300000000000;;0,0;very low;0,0;0,0;F;4641;60,0;278460,0;0,5176;144123,62;0,25
Erlangen;;4959110000000000;11045200000000000;;0,0;very low;0,0;0,0;C;4641;60,0;278460,0;0,5662;157665,57;0,25
Erlangen;;4958860000000000;1106590000000000;;0,0;very low;0,0;0,0;C;4641;113,77;528001,45;0,4613;243583,6;0,2
Erlangen;;4959750000000000;11033000000000000;;0,0;very low;0,0;0,0;E;4641;60,0;278460,0;0,6104;169964,75;0,3
Erlangen;;4960650000000000;11028000000000000;;0,0;very low;0,0;0,0;G;4641;60,0;278460,0;0,5692;158506,53;0,25
Moosbach;Landkreis Neustadt an der Waldnaab;495685000000000;1243250000000000;;0,0;very low;0,0;0,0;D;2158;171,38;369844,57;0,4227;156321,22;0,2
Eslarn;Landkreis Neustadt an der Waldnaab;49558300000000000;12500000000000000;;0,0;very low;0,0;0,0;C;2158;62,75;135422,43;0,5659;76630,85;0,25
Waidhaus;Landkreis Neustadt an der Waldnaab;4962070000000000;12489600000000000;;0,0;very low;0,0;0,0;C;2158;268,4;579205,58;0,2923;169289,84;0,2
Erlangen;;4958010000000000;1100120000000000;;0,0;very low;0,0;0,0;H;4641;63,87;296427,8;0,49;145255,71;0,2
Erlangen;;4958220000000000;10991500000000000;;0,0;very low;0,0;0,0;D;4641;91,38;424105,07;0,6492;275331,17;0,3
Erlangen;;4958320000000000;10995700000000000;;0,0;very low;0,0;0,0;E;4641;60,0;278460,0;0,7159;199355,85;0,3
Erlangen;;495880000000000;1100780000000000;;0,0;very low;0,0;0,0;D;4641;75,81;351850,43;0,5128;180415,26;0,25
Erlangen;;4959290000000000;1102280000000000;;0,0;very low;0,0;0,0;B;4641;106,52;494346,36;0,3754;185587,37;0,2
Erlangen;;4959540000000000;11035800000000000;;0,0;very low;0,0;0,0;G;4641;128,37;595779,39;0,1544;91998,84;0,2
Erlangen;;4958540000000000;11032600000000000;;0,0;very low;0,0;0,0;C;4641;185,64;861566,75;0,1153;99307,7;0,2
Mantel;Landkreis Neustadt an der Waldnaab;49683900000000000;12015400000000000;;0,0;very low;0,0;0,0;G;2158;121,18;261501,57;0,4752;124262,87;0,2
Windischeschenbach;Landkreis Neustadt an der Waldnaab;4980010000000000;12190600000000000;;0,0;very low;0,0;0,0;E;2158;351,58;758717,7;0,2994;227150,84;0,2
Erlangen;;4953930000000000;1101350000000000;;0,0;very low;0,0;0,0;A+;4641;60,0;278460,0;0,5173;144054,28;0,25
Erlangen;;4954940000000000;11013000000000000;;0,0;very low;0,0;0,0;D;4641;60,0;278460,0;0,6934;193079,78;0,3
Erlangen;;4954790000000000;1101940000000000;;0,0;very low;0,0;0,0;E;4641;60,0;278460,0;0,5831;162361,44;0,25
Erlangen;;495678000000;1099050000000000;;0,0;very low;0,0;0,0;E;4641;156,46;726113,7;0,1464;106309,37;0,2
Erlangen;;4954910000000000;11008600000000000;;0,0;very low;0,0;0,0;E;4641;76,72;356057,55;0,6644;236577,99;0,3
Erlangen;;4954170000000000;11013100000000000;;0,0;very low;0,0;0,0;A;4641;60,0;278460,0;0,2495;69477,69;0,2
Erlangen;;4956550000000000;10986800000000000;;0,0;very low;0,0;0,0;H;4641;75,2;349026,06;0,397;138572,94;0,2
Erlangen;;4962110000000000;1094980000000000;;0,0;very low;0,0;0,0;G;4641;60,0;278460,0;0,5335;148559,77;0,25
Erlangen;;4957380000000000;10957500000000000;;0,0;very low;0,0;0,0;A+;4641;98,85;458785,97;0,3408;156345,13;0,2
Erlangen;;495385000000000;10960400000000000;;0,0;very low;0,0;0,0;E;4641;60,0;278460,0;0,678;188809,51;0,3
Erlangen;;4960100000000000;10982200000000000;;0,0;very low;0,0;0,0;D;4641;60,0;278460,0;0,4527;126060,37;0,2
Erlangen;;4961320000000000;10948200000000000;;0,0;very low;0,0;0,0;G;4641;60,0;278460,0;0,4691;130615,46;0,2
Erlangen;;4963510000000000;1092250000000000;;0,0;very low;0,0;0,0;H;4641;60,0;278460,0;0,5549;154516,76;0,25
Erlangen;;4953610000000000;10934800000000000;;0,0;very low;0,0;0,0;H;4641;60,0;278460,0;0,6136;170862,75;0,3
Erlangen;;4955220000000000;1094950000000000;;0,0;very low;0,0;0,0;D;4641;64,16;297767,81;0,4775;142188,4;0,2
Erlangen;;4957490000000000;10927900000000000;;0,0;very low;0,0;0,0;D;4641;439,97;2041881,21;0,1309;267212,76;0,2
Gefrees;Landkreis Bayreuth;5007160000000000;11704900000000000;;0,0;very low;0,0;0,0;D;2260;110,92;250668,41;0,4573;114641,13;0,2
Eckersdorf;Landkreis Bayreuth;499669000000000;11495800000000000;;0,0;very low;0,0;0,0;H;2260;60,0;135600,0;0,7059;95717,89;0,3
Bayreuth;;4994990000000000;1157290000000000;;0,0;very low;0,0;0,0;F;3531;60,0;211860,0;0,6587;139556,3;0,3
Bayreuth;;499471000000000;11579100000000000;;0,0;very low;0,0;0,0;E;3531;140,05;494506,75;0,3099;153257,9;0,2
Bayreuth;;4995280000000000;1157710000000000;;0,0;very low;0,0;0,0;C;3531;60,0;211860,0;0,5483;116172,37;0,25
Goldkronach;Landkreis Bayreuth;4997830000000000;116637000000000;;0,0;very low;0,0;0,0;D;2260;159,06;359479,75;0,0961;34536,43;0,2
Kirchenpingarten;Landkreis Bayreuth;4991820000000000;11653500000000000;;0,0;very low;0,0;0,0;A+;2260;161,0;363853,7;0,3146;114477,23;0,2
Kirchenpingarten;Landkreis Bayreuth;4994740000000000;11724800000000000;;0,0;very low;0,0;0,0;H;2260;363,34;821159,14;0,3967;325791,72;0,2
Weidenberg;Landkreis Bayreuth;4992000000000000;11758700000000000;;0,0;very low;0,0;0,0;H;2260;116,75;263864,62;0,5512;145439,58;0,25
Weidenberg;Landkreis Bayreuth;4995350000000000;11810600000000000;;0,0;very low;0,0;0,0;D;2260;106,22;240049,01;0,4226;101455,28;0,2
Emtmannsberg;Landkreis Bayreuth;4989060000000000;11728200000000000;;0,0;very low;0,0;0,0;E;2260;86,21;194826,75;0,6471;126063,53;0,3
Seybothenreuth;Landkreis Bayreuth;4989140000000000;11707800000000000;;0,0;very low;0,0;0,0;F;2260;379,13;856834,89;0,4108;351982,33;0,2
Ahorntal;Landkreis Bayreuth;4982580000000000;11364400000000000;;0,0;very low;0,0;0,0;E;2260;246,06;556090,35;0,2732;151900,46;0,2
Bayreuth;;4990930000000000;11564100000000000;;0,0;very low;0,0;0,0;G;3531;73,55;259718,59;0,4647;120701,4;0,2
Bayreuth;;4993160000000000;11583200000000000;;0,0;very low;0,0;0,0;H;3531;144,67;510812,77;0,1099;56157,66;0,2
Bayreuth;;4993490000000000;11580600000000000;;0,0;very low;0,0;0,0;D;3531;96,93;342260,48;0,2626;89879,84;0,2
Bayreuth;;4993050000000000;115476000000000;;0,0;very low;0,0;0,0;B;3531;60,0;211860,0;0,4697;99511,17;0,2
Hummeltal;Landkreis Bayreuth;4988540000000000;11501500000000000;;0,0;very low;0,0;0,0;D;2260;309,95;700496,02;0,3788;265317,63;0,2
Bayreuth;;49968300000000000;11556400000000000;;0,0;very low;0,0;0,0;A+;3531;60,0;211860,0;0,5737;121540,42;0,25
Bayreuth;;4995620000000000;1150450000000000;;0,0;very low;0,0;0,0;A;3531;60,0;211860,0;0,7061;149598,64;0,3
Bayreuth;;4996160000000000;1155320000000000;;0,0;very low;0,0;0,0;D;3531;60,0;211860,0;0,5723;121240,41;0,25
Bayreuth;;49951900000000000;11554400000000000;;0,0;very low;0,0;0,0;F;3531;280,72;991215,98;0,4185;414779,68;0,2
Bayreuth;;4994620000000000;11523600000000000;;0,0;very low;0,0;0,0;G;3531;149,15;526659,33;0,3308;174242,97;0,2
Bischofsgrün;Landkreis Bayreuth;5003200000000000;1183690000000000;;0,0;very low;0,0;0,0;E;2260;355,68;803830,04;0,2294;184375,71;0,2
Hof;;5033170000000000;11945600000000000;;0,0;very low;0,0;0,0;A;2023;197,87;400294,39;0,2019;80806,71;0,2
Hof;;5034120000000000;11959300000000000;;0,0;very low;0,0;0,0;H;2023;643,09;1300965,79;0,0732;95217,12;0,2
Hof;;5031530000000000;11950600000000000;;0,0;very low;0,0;0,0;E;2023;916,67;1854417,64;0,0716;132700,99;0,2
Hof;;5034320000000000;11920700000000000;;0,0;very low;0,0;0,0;H;2023;154,5;312554,43;0,469;146585,65;0,2
Hof;;50334800000000000;11942200000000000;;0,0;very low;0,0;0,0;F;2023;197,76;400070,04;0,176;70408,88;0,2
Konradsreuth;Landkreis Hof;502794000000000;1184570000000000;;0,0;very low;0,0;0,0;A+;1397;188,61;263489,23;0,7175;189049,86;0,3
Schwarzenbach a.d.Saale;Landkreis Hof;5019650000000000;11933100000000000;;0,0;very low;0,0;0,0;D;1397;212,7;297144,26;0,1752;52066,66;0,2
Schwarzenbach a.d.Saale;Landkreis Hof;50236700000000000;1194850000000000;;0,0;very low;0,0;0,0;A+;1397;177,38;247796,43;0,431;106800,67;0,2
Helmbrechts;Landkreis Hof;5025340000000000;11651000000000000;;0,0;very low;0,0;0,0;E;1397;1525,41;2130998,4;0,1469;313115,46;0,2
Helmbrechts;Landkreis Hof;502547000000000;116101000000000;;0,0;very low;0,0;0,0;D;1397;206,03;287825,69;0,3061;88104,32;0,2
Hof;;5031390000000000;11895400000000000;;0,0;very low;0,0;0,0;D;2023;88,19;178399,68;0,4212;75149,58;0,2
Hof;;503261000000000;11900400000000000;;0,0;very low;0,0;0,0;D;2023;60,0;121380,0;0,4839;58732,92;0,2
Hof;;50317800000000000;11896300000000000;;0,0;very low;0,0;0,0;F;2023;248,73;503185,79;0,2364;118974,67;0,2
Hof;;5030920000000000;11858300000000000;;0,0;very low;0,0;0,0;C;2023;67,88;137319,51;0,5025;68997,84;0,25
Berg;Landkreis Hof;5037150000000000;11786100000000000;;0,0;very low;0,0;0,0;G;1397;100,34;140181,75;0,6348;88993,61;0,3
Geroldsgrün;Landkreis Hof;50317000000000000;11559500000000000;;0,0;very low;0,0;0,0;C;1397;95,23;133041,68;0,4871;64806,8;0,2
Pleystein;Landkreis Neustadt an der Waldnaab;4966990000000000;12443500000000000;;0,0;very low;0,0;0,0;G;2158;60,0;129480,0;0,6808;88145,7;0,3
Pressath;Landkreis Neustadt an der Waldnaab;4973220000000000;11953700000000000;;0,0;very low;0,0;0,0;C;2158;174,11;375718,81;0,582;218678,11;0,25
Luhe-Wildenau;Landkreis Neustadt an der Waldnaab;4956950000000000;12165900000000000;;0,0;very low;0,0;0,0;C;2158;358,16;772913,06;0,1943;150188,42;0,2
Floß;Landkreis Neustadt an der Waldnaab;4968770000000000;1227820000000000;;0,0;very low;0,0;0,0;E;2158;114,17;246384,63;0,576;141929,07;0,25
Gleiritsch;Landkreis Schwandorf;4949970000000000;12308300000000000;;0,0;very low;0,0;0,0;H;2749;70,74;194477,87;0,6515;126693,12;0,3
Tännesberg;Landkreis Neustadt an der Waldnaab;4955900000000000;12340400000000000;;0,0;very low;0,0;0,0;H;2158;384,6;829974,23;0,2013;167090,01;0,2
Grafenwöhr;Landkreis Neustadt an der Waldnaab;4968130000000000;11795600000000000;;0,0;very low;0,0;0,0;G;2158;300,67;648839,25;0,1091;70778,93;0,2
Grafenwöhr;Landkreis Neustadt an der Waldnaab;496796000000000;11923700000000000;;0,0;very low;0,0;0,0;G;2158;126,11;272155,77;0,3309;90047,35;0,2
Neustadt an der Waldnaab;Landkreis Neustadt an der Waldnaab;4973130000000000;12177800000000000;;0,0;very low;0,0;0,0;C;2158;100,93;217804,92;0,5237;114056,49;0,25
Neustadt an der Waldnaab;Landkreis Neustadt an der Waldnaab;4974150000000000;12157800000000000;;0,0;very low;0,0;0,0;H;2158;95,68;206473,4;0,578;119339,93;0,25
Weiherhammer;Landkreis Neustadt an der Waldnaab;4965210000000000;1196580000000000;;0,0;very low;0,0;0,0;A;2158;91,0;196388,33;0,4531;88976,36;0,2
Parkstein;Landkreis Neustadt an der Waldnaab;4969740000000000;12107100000000000;;0,0;very low;0,0;0,0;C;2158;82,84;178760,72;0,4908;87730,32;0,2
Erbendorf;Landkreis Tirschenreuth;49807800000000000;12033400000000000;;0,0;very low;0,0;0,0;C;1750;60,0;105000,0;0,5986;62849,2;0,25
Schirmitz;Landkreis Neustadt an der Waldnaab;4964400000000000;12186600000000000;;0,0;very low;0,0;0,0;G;2158;125,78;271432,82;0,6332;171878,67;0,3
Bechtsrieth;Landkreis Neustadt an der Waldnaab;4965950000000000;12209200000000000;;0,0;very low;0,0;0,0;C;2158;356,5;769326,34;0,1254;96498,55;0,2
Irchenrieth;Landkreis Neustadt an der Waldnaab;4962770000000000;12237100000000000;;0,0;very low;0,0;0,0;B;2158;267,42;577101,02;0,407;234862,37;0,2
Altenstadt an der Waldnaab;Landkreis Neustadt an der Waldnaab;4978480000000000;12108200000000000;;0,0;very low;0,0;0,0;E;2158;68,34;147480,6;0,6703;98849,67;0,3
Altenstadt an der Waldnaab;Landkreis Neustadt an der Waldnaab;4973000000000000;12160700000000000;;0,0;very low;0,0;0,0;G;2158;97,48;210360,65;0,3092;65051,6;0,2
Kirchendemenreuth;Landkreis Neustadt an der Waldnaab;4973520000000000;12124700000000000;;0,0;very low;0,0;0,0;G;2158;347,32;749510,05;0,282;211360,93;0,2
Kirchendemenreuth;Landkreis Neustadt an der Waldnaab;4971870000000000;12123800000000000;;0,0;very low;0,0;0,0;D;2158;60,0;129480,0;0,5847;75704,6;0,25
Marktredwitz;Landkreis Wunsiedel im Fichtelgebirge;5002400000000000;12094100000000000;;0,0;very low;0,0;0,0;F;1589;532,88;846743,21;0,437;369988,82;0,2
Marktredwitz;Landkreis Wunsiedel im Fichtelgebirge;5000140000000000;12138400000000000;;0,0;very low;0,0;0,0;H;1589;279,49;444105,82;0,2855;126802,1;0,2
Marktredwitz;Landkreis Wunsiedel im Fichtelgebirge;4999190000000000;12144600000000000;;0,0;very low;0,0;0,0;C;1589;548,64;871793,22;0,2904;253173,07;0,2
Marktredwitz;Landkreis Wunsiedel im Fichtelgebirge;4999870000000000;12042400000000000;;0,0;very low;0,0;0,0;C;1589;136,5;216892,77;0,4976;107936,68;0,2
Marktredwitz;Landkreis Wunsiedel im Fichtelgebirge;5003920000000000;12086200000000000;;0,0;very low;0,0;0,0;C;1589;313,43;498037,7;0,3005;149650,2;0,2
Schönwald;Landkreis Wunsiedel im Fichtelgebirge;50212500000000000;120699000000000;;0,0;very low;0,0;0,0;C;1589;179,44;285124,69;0,6771;193048,1;0,3
Arzberg;Landkreis Wunsiedel im Fichtelgebirge;5004970000000000;1215940000000000;;0,0;very low;0,0;0,0;G;1589;85,85;136415,65;0,6374;86955,14;0,3
Selb;Landkreis Wunsiedel im Fichtelgebirge;5014980000000000;12169800000000000;;0,0;very low;0,0;0,0;E;1589;82,0;130290,24;0,6993;91113,83;0,3
Selb;Landkreis Wunsiedel im Fichtelgebirge;5019160000000000;1197550000000000;;0,0;very low;0,0;0,0;C;1589;770,91;1224971,08;0,1039;127314,97;0,2
Selb;Landkreis Wunsiedel im Fichtelgebirge;5019160000000000;11987100000000000;;0,0;very low;0,0;0,0;D;1589;860,66;1367591,27;0,2418;330667,88;0,2
Selb;Landkreis Wunsiedel im Fichtelgebirge;501390000000000;1211390000000000;;0,0;very low;0,0;0,0;G;1589;120,72;191816,85;0,4567;87611,63;0,2
Wunsiedel;Landkreis Wunsiedel im Fichtelgebirge;4999080000000000;12025800000000000;;0,0;very low;0,0;0,0;C;1589;83,07;132000,25;0,3339;44068,57;0,2
Wunsiedel;Landkreis Wunsiedel im Fichtelgebirge;50027700000000000;11960400000000000;;0,0;very low;0,0;0,0;G;1589;578,42;919106,11;0,1431;131506,37;0,2
Wunsiedel;Landkreis Wunsiedel im Fichtelgebirge;50080700000000000;12067500000000000;;0,0;very low;0,0;0,0;D;1589;74,39;118210,76;0,6764;79956,52;0,3
Fürth;;4945210000000000;1098470000000000;;0,0;very low;0,0;0,0;E;4602;305,28;1404908,11;0,1486;208800,63;0,2
