ort;landkreis;latitude;longitude;GEB_HQ;AEP;flood_risk;Ueberschwemmungstiefe;Schadensfaktor;Energieklasse;Quadratmeterpreise;wohnflaeche;aktueller_immobilienwert;aktuelles_LtV;darlehenbetrag;Risikogewicht
Neuenmarkt;Landkreis Kulmbach;500,768,000,000,000,0;1,15692e+16;;0,0;very low;0,0;0,0;C;2009;69,99;140,616,16;0,6488;91,236,18;0,3
Wirsberg;Landkreis Kulmbach;5,012,300,000,000,000,0;1,16444e+16;;0,0;very low;0,0;0,0;D;2009;118,68;238,427,15;0,5312;126,643,39;0,25
Stadtsteinach;Landkreis Kulmbach;5,017,650,000,000,000,0;1,1555e+16;;0,0;very low;0,0;0,0;B;2009;108,27;217,508,42;0,3527;76,705,82;0,2
Himmelkron;Landkreis Kulmbach;5,007,540,000,000,000,0;1,16107e+16;;0,0;very low;0,0;0,0;F;2009;219,4;440,780,04;0,3548;156,384,78;0,2
Marktleugast;Landkreis Kulmbach;5,017,410,000,000,000,0;1,16318e+16;;0,0;very low;0,0;0,0;F;2009;110,23;221,447,23;0,3425;75,834,81;0,2
Bamberg;;4,991,590,000,000,000,0;1,09092e+16;;0,0;very low;0,0;0,0;E;3709;60,0;222,540,0;0,7302;162,491,25;0,3
Bamberg;;4,9922e+16;1,09246e+16;;0,0;very low;0,0;0,0;H;3709;60,0;222,540,0;0,3737;83,156,98;0,2
Bamberg;;499,071,000,000,000,0;1,090,750,000,000,000,0;;0,0;very low;0,0;0,0;G;3709;404,74;1,501,186,1;0,1081;162,332,12;0,2
Bamberg;;4,992,140,000,000,000,0;1,08871e+16;;0,0;very low;0,0;0,0;E;3709;94,02;348,711,78;0,4464;155,675,27;0,2
Bamberg;;4,991,020,000,000,000,0;1,089,300,000,000,000,0;;0,0;very low;0,0;0,0;C;3709;91,5;339,370,51;0,2399;81,412,92;0,2
Bamberg;;4,990,910,000,000,000,0;1,087,940,000,000,000,0;;0,0;very low;0,0;0,0;G;3709;60,0;222,540,0;0,5404;120,269,14;0,25
Baunach;Landkreis Bamberg;4,998,520,000,000,000,0;1,0787e+16;;0,0;very low;0,0;0,0;F;2941;156,58;460,510,32;0,2206;101,589,08;0,2
Hirschaid;Landkreis Bamberg;4,980,530,000,000,000,0;1,09642e+16;;0,0;very low;0,0;0,0;F;2941;60,0;176,460,0;0,5939;104,798,73;0,25
Hirschaid;Landkreis Bamberg;4,97918e+16;1,09613e+16;;0,0;very low;0,0;0,0;F;2941;109,56;322,223,16;0,3135;101,030,35;0,2
Hirschaid;Landkreis Bamberg;4,980,700,000,000,000,0;1,09185e+16;;0,0;very low;0,0;0,0;A;2941;74,48;219,054,22;0,6922;151,628,06;0,3
Burghaslach;Landkreis Neustadt an der Aisch-Bad Windsheim;4,97489e+16;1,05244e+16;;0,0;very low;0,0;0,0;C;2687;152,75;410,449,07;0,4225;173,434,58;0,2
Walsdorf;Landkreis Bamberg;4,98782e+16;1,07777e+16;;0,0;very low;0,0;0,0;G;2941;130,2;382,922,38;0,3997;153,041,02;0,2
Litzendorf;Landkreis Bamberg;4,990,110,000,000,000,0;1,10359e+16;;0,0;very low;0,0;0,0;H;2941;111,79;328,775,16;0,3491;114,775,32;0,2
Litzendorf;Landkreis Bamberg;4,992,790,000,000,000,0;1,10144e+16;;0,0;very low;0,0;0,0;G;2941;347,4;1,021,691,55;0,1509;154,146,14;0,2
Ebrach;Landkreis Bamberg;4,986,140,000,000,000,0;1,05307e+16;;0,0;very low;0,0;0,0;C;2941;67,1;197,330,59;0,632;124,706,41;0,3
Pommersfelden;Landkreis Bamberg;4,976,660,000,000,000,0;1,08577e+16;;0,0;very low;0,0;0,0;C;2941;102,81;302,358,23;0,6769;204,673,41;0,3
Zapfendorf;Landkreis Bamberg;4,999,970,000,000,000,0;1,09471e+16;;0,0;very low;0,0;0,0;B;2941;60,0;176,460,0;0,618;109,049,98;0,3
Reckendorf;Landkreis Bamberg;500,325,000,000,000,0;1,08326e+16;;0,0;very low;0,0;0,0;E;2941;60,86;178,984,62;0,6995;125,204,16;0,3
Bamberg;;4,988,890,000,000,000,0;1,091,310,000,000,000,0;;0,0;very low;0,0;0,0;D;3709;86,7;321,571,79;0,319;102,568,72;0,2
Bamberg;;4,988,870,000,000,000,0;1,094,960,000,000,000,0;;0,0;very low;0,0;0,0;H;3709;202,21;750,009,39;0,2522;189,141,08;0,2
Bamberg;;4,990,450,000,000,000,0;1,093,550,000,000,000,0;;0,0;very low;0,0;0,0;H;3709;129,02;478,536,39;0,42;200,968,53;0,2
Bamberg;;4,988,070,000,000,000,0;1,09305e+16;;0,0;very low;0,0;0,0;C;3709;69,76;258,742,92;0,5446;140,908,06;0,25
Bamberg;;4,989,260,000,000,000,0;1,09362e+16;;0,0;very low;0,0;0,0;H;3709;77,62;287,877,76;0,4683;134,820,64;0,2
Altendorf;Landkreis Bamberg;4,978,480,000,000,000,0;1,10148e+16;;0,0;very low;0,0;0,0;H;2941;307,77;905,144,71;0,2713;245,534,42;0,2
Scheßlitz;Landkreis Bamberg;4,9965e+16;1,105,170,000,000,000,0;;0,0;very low;0,0;0,0;B;2941;646,68;1,901,896,12;0,0728;138,439,74;0,2
Scheßlitz;Landkreis Bamberg;4,997,230,000,000,000,0;1,10042e+16;;0,0;very low;0,0;0,0;G;2941;220,4;648,185,16;0,2092;135,617,36;0,2
Altenkunstadt;Landkreis Lichtenfels;5,0119e+16;1,12115e+16;;0,0;very low;0,0;0,0;A;2265;110,89;251,170,9;0,5349;134,339,0;0,25
Bad Staffelstein;Landkreis Lichtenfels;5,011,560,000,000,000,0;1,09807e+16;;0,0;very low;0,0;0,0;F;2265;77,55;175,649,74;0,7136;125,352,04;0,3
Bad Staffelstein;Landkreis Lichtenfels;501,097,000,000,000,0;1,098,340,000,000,000,0;;0,0;very low;0,0;0,0;E;2265;112,36;254,502,42;0,5028;127,967,57;0,25
Bad Staffelstein;Landkreis Lichtenfels;5,013,940,000,000,000,0;1,09339e+16;;0,0;very low;0,0;0,0;A+;2265;334,08;756,681,81;0,2135;161,571,7;0,2
Marktgraitz;Landkreis Lichtenfels;5,018,120,000,000,000,0;1,12457e+16;;0,0;very low;0,0;0,0;E;2265;131,13;297,008,39;0,3914;116,263,54;0,2
Redwitz a.d.Rodach;Landkreis Lichtenfels;501,609,000,000,000,0;1,123,750,000,000,000,0;;0,0;very low;0,0;0,0;E;2265;212,27;480,793,31;0,7159;344,188,13;0,3
Lichtenfels;Landkreis Lichtenfels;5,020,940,000,000,000,0;1,10687e+16;;0,0;very low;0,0;0,0;F;2265;300,76;681,219,59;0,3243;220,885,5;0,2
Lichtenfels;Landkreis Lichtenfels;5,006,680,000,000,000,0;1,11563e+16;;0,0;very low;0,0;0,0;A+;2265;107,95;244,495,88;0,6899;168,678,31;0,3
Lichtenfels;Landkreis Lichtenfels;5,01016e+16;1,10915e+16;;0,0;very low;0,0;0,0;G;2265;60,0;135,900,0;0,728;98,929,96;0,3
Lichtenfels;Landkreis Lichtenfels;5,019,280,000,000,000,0;1,10196e+16;;0,0;very low;0,0;0,0;D;2265;69,92;158,379,11;0,3227;51,110,01;0,2
Lichtenfels;Landkreis Lichtenfels;5,008,350,000,000,000,0;1,11339e+16;;0,0;very low;0,0;0,0;D;2265;60,0;135,900,0;0,6059;82,345,61;0,3
Dörfles-Esbach;Landkreis Coburg;5,02966e+16;1,09955e+16;;0,0;very low;0,0;0,0;E;1860;105,7;196,610,65;0,463;91,022,89;0,2
Ermershausen;Landkreis Haßberge;5,01945e+16;1,065,510,000,000,0;;0,0;very low;0,0;0,0;D;2045;185,07;378,460,19;0,3912;148,049,15;0,2
Maroldsweisach;Landkreis Haßberge;5,020,910,000,000,000,0;1,06934e+16;;0,0;very low;0,0;0,0;F;2045;96,37;197,084,95;0,6186;121,917,42;0,3
Bad Rodach;Landkreis Coburg;5,034,060,000,000,000,0;1,077,710,000,000,000,0;;0,0;very low;0,0;0,0;B;1860;67,13;124,866,19;0,6053;75,586,13;0,3
Bad Rodach;Landkreis Coburg;5,032,960,000,000,000,0;1,07663e+16;;0,0;very low;0,0;0,0;H;1860;206,7;384,471,18;0,62;238,364,33;0,3
Weidhausen b.Coburg;Landkreis Coburg;5,020,410,000,000,000,0;1,11406e+16;;0,0;very low;0,0;0,0;H;1860;97,97;182,225,96;0,3538;64,473,99;0,2
Bad Steben;Landkreis Hof;5,034,830,000,000,000,0;1,16642e+16;;0,0;very low;0,0;0,0;E;1397;296,79;414,621,9;0,3087;127,979,88;0,2
Stammbach;Landkreis Hof;5,016,260,000,000,000,0;1,17337e+16;;0,0;very low;0,0;0,0;G;1397;115,75;161,700,26;0,6615;106,968,98;0,3
Rehau;Landkreis Hof;5,026,520,000,000,000,0;1,20191e+16;;0,0;very low;0,0;0,0;H;1397;142,77;199,451,02;0,7343;146,448,22;0,3
Rehau;Landkreis Hof;502,636,000,000,000,0;1,20444e+16;;0,0;very low;0,0;0,0;H;1397;85,79;119,847,56;0,3386;40,574,98;0,2
Rehau;Landkreis Hof;5,02153e+16;1,20568e+16;;0,0;very low;0,0;0,0;H;1397;775,45;1,083,297,13;0,0964;104,393,76;0,2
Feilitzsch;Landkreis Hof;5,03977e+16;1,19209e+16;;0,0;very low;0,0;0,0;E;1397;60,0;83,820,0;0,5871;49,214,13;0,25
Töpen;Landkreis Hof;5,039,280,000,000,000,0;1,18597e+16;;0,0;very low;0,0;0,0;F;1397;302,4;422,447,39;0,4043;170,784,39;0,2
Trogen;Landkreis Hof;5,039,630,000,000,000,0;1,19199e+16;;0,0;very low;0,0;0,0;E;1397;647,03;903,894,09;0,1253;113,224,47;0,2
Naila;Landkreis Hof;50,302,500,000,000,0;1,16567e+16;;0,0;very low;0,0;0,0;F;1397;349,88;488,776,55;0,1009;49,326,69;0,2
Naila;Landkreis Hof;5,032,670,000,000,000,0;1,17267e+16;;0,0;very low;0,0;0,0;E;1397;144,34;201,639,95;0,4324;87,185,24;0,2
Münchberg;Landkreis Hof;501,812,000,000,000,0;116,956,000,000,000,0;;0,0;very low;0,0;0,0;E;1397;112,34;156,941,53;0,499;78,318,75;0,2
Münchberg;Landkreis Hof;5,01888e+16;1,17063e+16;;0,0;very low;0,0;0,0;D;1397;304,28;425,081,26;0,5523;234,776,94;0,25
Münchberg;Landkreis Hof;5,016,760,000,000,000,0;1,17441e+16;;0,0;very low;0,0;0,0;A+;1397;96,48;134,781,32;0,637;85,858,18;0,3
Meeder;Landkreis Coburg;5,030,380,000,000,000,0;108,705,000,000,000,0;;0,0;very low;0,0;0,0;F;1860;173,7;323,075,06;0,5066;163,680,4;0,25
Rödental;Landkreis Coburg;5,028,150,000,000,000,0;1,10847e+16;;0,0;very low;0,0;0,0;G;1860;252,8;470,212,04;0,543;255,310,62;0,25
Rödental;Landkreis Coburg;5,027,490,000,000,000,0;1,10708e+16;;0,0;very low;0,0;0,0;G;1860;73,77;137,203,44;0,5837;80,092,09;0,25
Rödental;Landkreis Coburg;5,027,030,000,000,000,0;110,176,000,000,000,0;;0,0;very low;0,0;0,0;G;1860;262,72;488,659,9;0,3932;192,136,43;0,2
Rödental;Landkreis Coburg;5,03398e+16;1,10236e+16;;0,0;very low;0,0;0,0;A+;1860;73,0;135,775,2;0,5807;78,846,04;0,25
Grub a.Forst;Landkreis Coburg;5,022,860,000,000,000,0;1,10074e+16;;0,0;very low;0,0;0,0;G;1860;164,72;306,383,09;0,6664;204,174,64;0,3
Ebersdorf b.Coburg;Landkreis Coburg;5,023,470,000,000,000,0;1,10639e+16;;0,0;very low;0,0;0,0;C;1860;110,76;206,012,09;0,491;101,148,17;0,2
Ebersdorf b.Coburg;Landkreis Coburg;5,021,110,000,000,000,0;1,10532e+16;;0,0;very low;0,0;0,0;F;1860;170,21;316,594,37;0,4762;150,752,07;0,2
Regnitzlosau;Landkreis Hof;5,02993e+16;1,20758e+16;;0,0;very low;0,0;0,0;H;1397;83,77;117,020,46;0,726;84,958,57;0,3
Döhlau;Landkreis Hof;5,029,640,000,000,000,0;1,196,040,000,000,000,0;;0,0;very low;0,0;0,0;H;1397;338,5;472,886,69;0,4025;190,323,65;0,2
Oberkotzau;Landkreis Hof;5,024,590,000,000,000,0;1,19003e+16;;0,0;very low;0,0;0,0;E;1397;103,73;144,912,62;0,4285;62,094,89;0,2
Oberkotzau;Landkreis Hof;5,025,160,000,000,000,0;1,192,550,000,000,000,0;;0,0;very low;0,0;0,0;F;1397;465,33;650,060,35;0,228;148,210,79;0,2
Schauenstein;Landkreis Hof;5,027,260,000,000,000,0;1,17441e+16;;0,0;very low;0,0;0,0;A;1397;246,44;344,278,79;0,3224;110,990,86;0,2
Selbitz;Landkreis Hof;5,035,090,000,000,000,0;1,17617e+16;;0,0;very low;0,0;0,0;C;1397;167,51;234,006,25;0,4934;115,458,27;0,2
Zell im Fichtelgebirge;Landkreis Hof;5,015,930,000,000,000,0;1,18092e+16;;0,0;very low;0,0;0,0;C;1397;180,1;251,595,62;0,2246;56,510,16;0,2
Schwarzenbach a.Wald;Landkreis Hof;5,031,360,000,000,000,0;1,16137e+16;;0,0;very low;0,0;0,0;D;1397;76,26;106,534,93;0,5773;61,502,12;0,25
Hof;;5,030,400,000,000,000,0;1,19278e+16;;0,0;very low;0,0;0,0;G;2023;60,0;121,380,0;0,6147;74,609,06;0,3
Hof;;5,029,610,000,000,000,0;1,19083e+16;;0,0;very low;0,0;0,0;H;2023;174,65;353,321,13;0,4542;160,461,28;0,2
Hof;;5,028,630,000,000,000,0;1,19109e+16;;0,0;very low;0,0;0,0;E;2023;88,08;178,191,72;0,4629;82,479,13;0,2
Seßlach;Landkreis Coburg;5,019,660,000,000,000,0;1,08161e+16;;0,0;very low;0,0;0,0;B;1860;60,44;112,422,61;0,4162;46,789,36;0,2
Weitramsdorf;Landkreis Coburg;5,026,380,000,000,000,0;1,08587e+16;;0,0;very low;0,0;0,0;D;1860;87,5;162,742,64;0,4832;78,641,07;0,2
Coburg;;5,028,490,000,000,000,0;1,08973e+16;;0,0;very low;0,0;0,0;F;2267;60,0;136,020,0;0,6666;90,672,32;0,3
Coburg;;5,026,990,000,000,000,0;1,090,590,000,000,000,0;;0,0;very low;0,0;0,0;C;2267;118,02;267,545,53;0,1024;27,395,06;0,2
Coburg;;5,02662e+16;1,10629e+16;;0,0;very low;0,0;0,0;C;2267;204,0;462,473,99;0,1913;88,494,21;0,2
Coburg;;5,024,640,000,000,000,0;1,10075e+16;;0,0;very low;0,0;0,0;A;2267;160,6;364,080,75;0,4695;170,929,94;0,2
Coburg;;5,0298e+16;1,094,650,000,000,000,0;;0,0;very low;0,0;0,0;A+;2267;669,87;1,518,596,15;0,1693;257,155,63;0,2
Coburg;;5,026,120,000,000,000,0;1,09267e+16;;0,0;very low;0,0;0,0;C;2267;110,36;250,190,74;0,2798;70,000,12;0,2
Coburg;;5,025,160,000,000,000,0;1,10182e+16;;0,0;very low;0,0;0,0;E;2267;133,33;302,250,07;0,1447;43,720,64;0,2
Coburg;;5,027,050,000,000,000,0;1,09505e+16;;0,0;very low;0,0;0,0;D;2267;60,0;136,020,0;0,613;83,385,24;0,3
Coburg;;5,027,630,000,000,000,0;1,0947e+16;;0,0;very low;0,0;0,0;E;2267;480,92;1,090,256,05;0,1122;122,331,41;0,2
Coburg;;5,025,550,000,000,000,0;1,09416e+16;;0,0;very low;0,0;0,0;G;2267;74,78;169,516,17;0,4445;75,356,33;0,2
Coburg;;5,027,940,000,000,000,0;1,091,900,000,000,000,0;;0,0;very low;0,0;0,0;D;2267;60,0;136,020,0;0,6353;86,411,1;0,3
Untersiemau;Landkreis Coburg;501,886,000,000,000,0;1,09806e+16;;0,0;very low;0,0;0,0;H;1860;62,58;116,398,14;0,7267;84,588,89;0,3
Lautertal;Landkreis Coburg;5,0346e+16;1,09479e+16;;0,0;very low;0,0;0,0;B;1860;112,12;208,535,61;0,5543;115,586,49;0,25
Ebern;Landkreis Haßberge;500,884,000,000,000,0;1,06839e+16;;0,0;very low;0,0;0,0;C;2045;206,18;421,637,6;0,5115;215,679,25;0,25
Ebern;Landkreis Haßberge;5,006,100,000,000,000,0;1,07186e+16;;0,0;very low;0,0;0,0;F;2045;149,7;306,137,11;0,4852;148,526,31;0,2
Itzgrund;Landkreis Coburg;5,01352e+16;1,092,890,000,000,000,0;;0,0;very low;0,0;0,0;E;1860;61,69;114,743,91;0,6538;75,018,91;0,3
Sonnefeld;Landkreis Coburg;5,02508e+16;1,1165e+16;;0,0;very low;0,0;0,0;H;1860;106,72;198,507,62;0,6411;127,268,9;0,3
Ahorn;Landkreis Coburg;5,022,960,000,000,000,0;1,09405e+16;;0,0;very low;0,0;0,0;A;1860;348,71;648,601,88;0,4508;292,401,02;0,2
Neustadt bei Coburg;Landkreis Coburg;5,035,030,000,000,000,0;1,10972e+16;;0,0;very low;0,0;0,0;F;1860;921,89;1,714,707,56;0,1377;236,036,66;0,2
Neustadt bei Coburg;Landkreis Coburg;5,035,440,000,000,000,0;110,999,000,000,000,0;;0,0;very low;0,0;0,0;E;1860;382,3;711,083,12;0,2564;182,330,96;0,2
Neustadt bei Coburg;Landkreis Coburg;5,026,820,000,000,000,0;11,150,300,000,000,0;;0,0;very low;0,0;0,0;A;1860;168,14;312,738,07;0,7042;220,219,34;0,3
Neustadt bei Coburg;Landkreis Coburg;5,031,380,000,000,000,0;1,10831e+16;;0,0;very low;0,0;0,0;G;1860;82,47;153,388,15;0,569;87,276,79;0,25
Köditz;Landkreis Hof;5,03371e+16;1,18145e+16;;0,0;very low;0,0;0,0;B;1397;237,5;331,793,18;0,2763;91,665,28;0,2
Vohenstrauß;Landkreis Neustadt an der Waldnaab;4,961,580,000,000,000,0;1,234,850,000,000,000,0;;0,0;very low;0,0;0,0;D;2158;145,29;313,545,12;0,525;164,610,02;0,25
Vohenstrauß;Landkreis Neustadt an der Waldnaab;4,96234e+16;1,23868e+16;;0,0;very low;0,0;0,0;E;2158;96,91;209,122,22;0,4562;95,407,93;0,2
Eschenbach i.d.OPf.;Landkreis Neustadt an der Waldnaab;4,97904e+16;1,18401e+16;;0,0;very low;0,0;0,0;D;2158;66,74;144,017,82;0,4907;70,671,74;0,2
Speinshart;Landkreis Neustadt an der Waldnaab;4,979,670,000,000,000,0;1,18399e+16;;0,0;very low;0,0;0,0;D;2158;149,55;322,723,24;0,7336;236,734,69;0,3
Waldthurn;Landkreis Neustadt an der Waldnaab;4,968,540,000,000,000,0;1,23473e+16;;0,0;very low;0,0;0,0;E;2158;172,33;371,895,58;0,2523;93,829,45;0,2
Buckenhof;Landkreis Erlangen-Höchstadt;4,960,870,000,000,000,0;1,1033e+16;;0,0;very low;0,0;0,0;G;4319;60,0;259,140,0;0,5261;136,322,52;0,25
Buckenhof;Landkreis Erlangen-Höchstadt;4,961,280,000,000,000,0;1,103,270,000,000,000,0;;0,0;very low;0,0;0,0;G;4319;69,41;299,770,2;0,4154;124,520,57;0,2
Buckenhof;Landkreis Erlangen-Höchstadt;4,960,830,000,000,000,0;1,10117e+16;;0,0;very low;0,0;0,0;D;4319;60,0;259,140,0;0,6975;180,752,32;0,3
Buckenhof;Landkreis Erlangen-Höchstadt;4,959,990,000,000,000,0;1,10228e+16;;0,0;very low;0,0;0,0;G;4319;60,0;259,140,0;0,6259;162,199,46;0,3
Buckenhof;Landkreis Erlangen-Höchstadt;4,960,940,000,000,000,0;1,10374e+16;;0,0;very low;0,0;0,0;F;4319;60,0;259,140,0;0,7023;181,992,1;0,3
Buckenhof;Landkreis Erlangen-Höchstadt;4,959,810,000,000,000,0;1,10045e+16;;0,0;very low;0,0;0,0;F;4319;86,21;372,360,49;0,6687;248,983,26;0,3
Erlangen;;4,959,940,000,000,000,0;1,099,860,000,000,000,0;;0,0;very low;0,0;0,0;C;4641;193,33;897,226,5;0,1611;144,522,7;0,2
Erlangen;;4,960,730,000,000,000,0;1,103,300,000,000,000,0;;0,0;very low;0,0;0,0;F;4641;60,0;278,460,0;0,5176;144,123,62;0,25
Erlangen;;4,959,110,000,000,000,0;1,10452e+16;;0,0;very low;0,0;0,0;C;4641;60,0;278,460,0;0,5662;157,665,57;0,25
Erlangen;;4,958,860,000,000,000,0;1,106,590,000,000,000,0;;0,0;very low;0,0;0,0;C;4641;113,77;528,001,45;0,4613;243,583,6;0,2
Erlangen;;4,959,750,000,000,000,0;1,1033e+16;;0,0;very low;0,0;0,0;E;4641;60,0;278,460,0;0,6104;169,964,75;0,3
Erlangen;;4,960,650,000,000,000,0;1,1028e+16;;0,0;very low;0,0;0,0;G;4641;60,0;278,460,0;0,5692;158,506,53;0,25
Moosbach;Landkreis Neustadt an der Waldnaab;495,685,000,000,000,0;1,243,250,000,000,000,0;;0,0;very low;0,0;0,0;D;2158;171,38;369,844,57;0,4227;156,321,22;0,2
Eslarn;Landkreis Neustadt an der Waldnaab;4,95583e+16;1,25e+16;;0,0;very low;0,0;0,0;C;2158;62,75;135,422,43;0,5659;76,630,85;0,25
Waidhaus;Landkreis Neustadt an der Waldnaab;4,962,070,000,000,000,0;1,24896e+16;;0,0;very low;0,0;0,0;C;2158;268,4;579,205,58;0,2923;169,289,84;0,2
Erlangen;;4,958,010,000,000,000,0;1,100,120,000,000,000,0;;0,0;very low;0,0;0,0;H;4641;63,87;296,427,8;0,49;145,255,71;0,2
Erlangen;;4,958,220,000,000,000,0;1,09915e+16;;0,0;very low;0,0;0,0;D;4641;91,38;424,105,07;0,6492;275,331,17;0,3
Erlangen;;4,958,320,000,000,000,0;1,09957e+16;;0,0;very low;0,0;0,0;E;4641;60,0;278,460,0;0,7159;199,355,85;0,3
Erlangen;;495,880,000,000,000,0;1,100,780,000,000,000,0;;0,0;very low;0,0;0,0;D;4641;75,81;351,850,43;0,5128;180,415,26;0,25
Erlangen;;4,959,290,000,000,000,0;1,102,280,000,000,000,0;;0,0;very low;0,0;0,0;B;4641;106,52;494,346,36;0,3754;185,587,37;0,2
Erlangen;;4,959,540,000,000,000,0;1,10358e+16;;0,0;very low;0,0;0,0;G;4641;128,37;595,779,39;0,1544;91,998,84;0,2
Erlangen;;4,958,540,000,000,000,0;1,10326e+16;;0,0;very low;0,0;0,0;C;4641;185,64;861,566,75;0,1153;99,307,7;0,2
Mantel;Landkreis Neustadt an der Waldnaab;4,96839e+16;1,20154e+16;;0,0;very low;0,0;0,0;G;2158;121,18;261,501,57;0,4752;124,262,87;0,2
Windischeschenbach;Landkreis Neustadt an der Waldnaab;4,980,010,000,000,000,0;1,21906e+16;;0,0;very low;0,0;0,0;E;2158;351,58;758,717,7;0,2994;227,150,84;0,2
Erlangen;;4,953,930,000,000,000,0;1,101,350,000,000,000,0;;0,0;very low;0,0;0,0;A+;4641;60,0;278,460,0;0,5173;144,054,28;0,25
Erlangen;;4,954,940,000,000,000,0;1,1013e+16;;0,0;very low;0,0;0,0;D;4641;60,0;278,460,0;0,6934;193,079,78;0,3
Erlangen;;4,954,790,000,000,000,0;1,101,940,000,000,000,0;;0,0;very low;0,0;0,0;E;4641;60,0;278,460,0;0,5831;162,361,44;0,25
Erlangen;;495,678,000,000,0;1,099,050,000,000,000,0;;0,0;very low;0,0;0,0;E;4641;156,46;726,113,7;0,1464;106,309,37;0,2
Erlangen;;4,954,910,000,000,000,0;1,10086e+16;;0,0;very low;0,0;0,0;E;4641;76,72;356,057,55;0,6644;236,577,99;0,3
Erlangen;;4,954,170,000,000,000,0;1,10131e+16;;0,0;very low;0,0;0,0;A;4641;60,0;278,460,0;0,2495;69,477,69;0,2
Erlangen;;4,956,550,000,000,000,0;1,09868e+16;;0,0;very low;0,0;0,0;H;4641;75,2;349,026,06;0,397;138,572,94;0,2
Erlangen;;4,962,110,000,000,000,0;1,094,980,000,000,000,0;;0,0;very low;0,0;0,0;G;4641;60,0;278,460,0;0,5335;148,559,77;0,25
Erlangen;;4,957,380,000,000,000,0;1,09575e+16;;0,0;very low;0,0;0,0;A+;4641;98,85;458,785,97;0,3408;156,345,13;0,2
Erlangen;;495,385,000,000,000,0;1,09604e+16;;0,0;very low;0,0;0,0;E;4641;60,0;278,460,0;0,678;188,809,51;0,3
Erlangen;;4,960,100,000,000,000,0;1,09822e+16;;0,0;very low;0,0;0,0;D;4641;60,0;278,460,0;0,4527;126,060,37;0,2
Erlangen;;4,961,320,000,000,000,0;1,09482e+16;;0,0;very low;0,0;0,0;G;4641;60,0;278,460,0;0,4691;130,615,46;0,2
Erlangen;;4,963,510,000,000,000,0;1,092,250,000,000,000,0;;0,0;very low;0,0;0,0;H;4641;60,0;278,460,0;0,5549;154,516,76;0,25
Erlangen;;4,953,610,000,000,000,0;1,09348e+16;;0,0;very low;0,0;0,0;H;4641;60,0;278,460,0;0,6136;170,862,75;0,3
Erlangen;;4,955,220,000,000,000,0;1,094,950,000,000,000,0;;0,0;very low;0,0;0,0;D;4641;64,16;297,767,81;0,4775;142,188,4;0,2
Erlangen;;4,957,490,000,000,000,0;1,09279e+16;;0,0;very low;0,0;0,0;D;4641;439,97;2,041,881,21;0,1309;267,212,76;0,2
Gefrees;Landkreis Bayreuth;5,007,160,000,000,000,0;1,17049e+16;;0,0;very low;0,0;0,0;D;2260;110,92;250,668,41;0,4573;114,641,13;0,2
Eckersdorf;Landkreis Bayreuth;499,669,000,000,000,0;1,14958e+16;;0,0;very low;0,0;0,0;H;2260;60,0;135,600,0;0,7059;95,717,89;0,3
Bayreuth;;4,994,990,000,000,000,0;1,157,290,000,000,000,0;;0,0;very low;0,0;0,0;F;3531;60,0;211,860,0;0,6587;139,556,3;0,3
Bayreuth;;499,471,000,000,000,0;1,15791e+16;;0,0;very low;0,0;0,0;E;3531;140,05;494,506,75;0,3099;153,257,9;0,2
Bayreuth;;4,995,280,000,000,000,0;1,157,710,000,000,000,0;;0,0;very low;0,0;0,0;C;3531;60,0;211,860,0;0,5483;116,172,37;0,25
Goldkronach;Landkreis Bayreuth;4,997,830,000,000,000,0;116,637,000,000,000,0;;0,0;very low;0,0;0,0;D;2260;159,06;359,479,75;0,0961;34,536,43;0,2
Kirchenpingarten;Landkreis Bayreuth;4,991,820,000,000,000,0;1,16535e+16;;0,0;very low;0,0;0,0;A+;2260;161,0;363,853,7;0,3146;114,477,23;0,2
Kirchenpingarten;Landkreis Bayreuth;4,994,740,000,000,000,0;1,17248e+16;;0,0;very low;0,0;0,0;H;2260;363,34;821,159,14;0,3967;325,791,72;0,2
Weidenberg;Landkreis Bayreuth;4,992,000,000,000,000,0;1,17587e+16;;0,0;very low;0,0;0,0;H;2260;116,75;263,864,62;0,5512;145,439,58;0,25
Weidenberg;Landkreis Bayreuth;4,995,350,000,000,000,0;1,18106e+16;;0,0;very low;0,0;0,0;D;2260;106,22;240,049,01;0,4226;101,455,28;0,2
Emtmannsberg;Landkreis Bayreuth;4,989,060,000,000,000,0;1,17282e+16;;0,0;very low;0,0;0,0;E;2260;86,21;194,826,75;0,6471;126,063,53;0,3
Seybothenreuth;Landkreis Bayreuth;4,989,140,000,000,000,0;1,17078e+16;;0,0;very low;0,0;0,0;F;2260;379,13;856,834,89;0,4108;351,982,33;0,2
Ahorntal;Landkreis Bayreuth;4,982,580,000,000,000,0;1,13644e+16;;0,0;very low;0,0;0,0;E;2260;246,06;556,090,35;0,2732;151,900,46;0,2
Bayreuth;;4,990,930,000,000,000,0;1,15641e+16;;0,0;very low;0,0;0,0;G;3531;73,55;259,718,59;0,4647;120,701,4;0,2
Bayreuth;;4,993,160,000,000,000,0;1,15832e+16;;0,0;very low;0,0;0,0;H;3531;144,67;510,812,77;0,1099;56,157,66;0,2
Bayreuth;;4,993,490,000,000,000,0;1,15806e+16;;0,0;very low;0,0;0,0;D;3531;96,93;342,260,48;0,2626;89,879,84;0,2
